Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 66,Region 41,0,0,2,0.012,1,0.008,0,0,0,0,0,0,1,0.021,2,0.025,3,0.018,20,0.053,18,0.036,6,0.013,2,0.005,5,0.013,1,0.003,5,0.012,2,0.005,7,0.015,3,0.006,1,0.002,0,0,1,0.002,2,0.005,4,0.013
Region 66,Region 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 66,Region 43,1,0.004,1,0.006,1,0.008,0,0,1,0.018,0,0,0,0,0,0,1,0.006,4,0.011,4,0.008,2,0.004,3,0.008,0,0,4,0.01,2,0.005,4,0.01,4,0.008,2,0.004,5,0.01,1,0.002,2,0.004,2,0.005,0,0
Region 66,Region 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 66,Region 45,2,0.007,0,0,0,0,0,0,1,0.018,0,0,0,0,0,0,0,0,0,0,4,0.008,0,0,1,0.003,0,0,1,0.003,1,0.002,1,0.002,2,0.004,0,0,3,0.006,2,0.004,2,0.004,2,0.005,0,0
Region 66,Region 46,15,0.053,9,0.053,3,0.025,2,0.025,2,0.037,2,0.045,2,0.042,1,0.012,7,0.042,39,0.103,30,0.061,49,0.106,44,0.113,51,0.135,56,0.143,60,0.146,69,0.167,79,0.164,50,0.095,76,0.157,57,0.113,55,0.119,46,0.121,24,0.075
Region 66,Region 47,9,0.032,11,0.065,8,0.066,4,0.05,3,0.055,3,0.068,1,0.021,11,0.135,30,0.182,68,0.18,95,0.192,83,0.18,53,0.137,54,0.142,32,0.082,36,0.088,35,0.085,40,0.083,53,0.101,56,0.116,55,0.109,56,0.121,21,0.055,21,0.066
Region 66,Region 48,2,0.007,1,0.006,1,0.008,0,0,0,0,0,0,1,0.021,1,0.012,3,0.018,4,0.011,5,0.01,11,0.024,10,0.026,9,0.024,3,0.008,4,0.01,5,0.012,4,0.008,3,0.006,2,0.004,5,0.01,3,0.007,5,0.013,1,0.003
Region 66,Region 49,2,0.007,1,0.006,1,0.008,0,0,0,0,0,0,0,0,0,0,0,0,6,0.016,2,0.004,4,0.009,2,0.005,1,0.003,1,0.003,0,0,4,0.01,2,0.004,3,0.006,0,0,2,0.004,1,0.002,1,0.003,1,0.003
Region 66,Region 50,2,0.007,1,0.006,1,0.008,0,0,0,0,2,0.045,1,0.021,1,0.012,2,0.012,13,0.034,5,0.01,8,0.017,5,0.013,5,0.013,5,0.013,6,0.015,14,0.034,9,0.019,8,0.015,9,0.019,6,0.012,17,0.037,6,0.016,8,0.025
Region 66,Region 51,0,0,0,0,1,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,2,0.004,1,0.003,2,0.005,1,0.003,1,0.002,0,0,1,0.002,1,0.002,4,0.008,1,0.002,3,0.007,1,0.003,2,0.006
Region 66,Region 52,2,0.007,3,0.018,2,0.016,0,0,1,0.018,1,0.023,1,0.021,0,0,1,0.006,7,0.018,11,0.022,5,0.011,3,0.008,11,0.029,3,0.008,1,0.002,10,0.024,8,0.017,10,0.019,11,0.023,8,0.016,13,0.028,4,0.011,4,0.013
Region 66,Region 53,0,0,0,0,1,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,4,0.009,0,0,1,0.003,0,0,3,0.007,1,0.002,1,0.002,1,0.002,0,0,3,0.006,0,0,0,0,0,0
Region 66,Region 54,4,0.014,1,0.006,1,0.008,0,0,0,0,0,0,0,0,0,0,3,0.018,1,0.003,2,0.004,1,0.002,1,0.003,1,0.003,1,0.003,1,0.002,0,0,0,0,1,0.002,2,0.004,0,0,1,0.002,1,0.003,0,0
Region 66,Region 55,2,0.007,3,0.018,1,0.008,1,0.012,0,0,0,0,1,0.021,0,0,1,0.006,1,0.003,1,0.002,5,0.011,2,0.005,5,0.013,6,0.015,3,0.007,1,0.002,6,0.012,5,0.01,6,0.012,5,0.01,7,0.015,5,0.013,10,0.031
Region 66,Region 56,1,0.004,3,0.018,1,0.008,1,0.012,0,0,1,0.023,0,0,1,0.012,1,0.006,5,0.013,8,0.016,3,0.007,5,0.013,5,0.013,7,0.018,7,0.017,5,0.012,12,0.025,5,0.01,4,0.008,1,0.002,2,0.004,0,0,2,0.006
Region 66,Region 57,3,0.011,3,0.018,0,0,1,0.012,0,0,0,0,0,0,0,0,3,0.018,2,0.005,4,0.008,2,0.004,5,0.013,3,0.008,5,0.013,4,0.01,4,0.01,7,0.015,3,0.006,6,0.012,7,0.014,10,0.022,5,0.013,3,0.009
Region 66,Region 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 66,Region 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,2,0.004,0,0,0,0
Region 66,Region 60,0,0,1,0.006,0,0,1,0.012,0,0,0,0,1,0.021,1,0.012,2,0.012,10,0.026,5,0.01,7,0.015,1,0.003,1,0.003,0,0,0,0,1,0.002,2,0.004,3,0.006,0,0,0,0,2,0.004,0,0,0,0
Region 66,Region 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,0,0,1,0.002,1,0.003,2,0.005,0,0,2,0.005,0,0,4,0.008,1,0.002,1,0.002,1,0.002,2,0.004,3,0.008,3,0.009
Region 66,Region 62,21,0.074,17,0.1,3,0.025,7,0.087,2,0.037,2,0.045,5,0.105,11,0.135,22,0.133,72,0.19,69,0.14,55,0.119,33,0.085,47,0.124,48,0.123,48,0.117,57,0.138,52,0.108,56,0.107,50,0.104,61,0.121,51,0.111,46,0.121,38,0.12
Region 66,Region 63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0
Region 66,Region 64,0,0,2,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.013,7,0.014,4,0.009,2,0.005,0,0,0,0,1,0.002,1,0.002,1,0.002,1,0.002,2,0.004,0,0,0,0,0,0,0,0
Region 66,Region 65,1,0.004,3,0.018,2,0.016,1,0.012,2,0.037,0,0,0,0,0,0,1,0.006,2,0.005,2,0.004,3,0.007,7,0.018,2,0.005,7,0.018,1,0.002,4,0.01,6,0.012,3,0.006,4,0.008,4,0.008,5,0.011,1,0.003,4,0.013
Region 66,Region 66,75,0.264,50,0.293,22,0.181,8,0.099,5,0.092,7,0.158,4,0.084,14,0.172,23,0.139,67,0.177,122,0.247,127,0.276,109,0.281,122,0.322,124,0.318,145,0.354,129,0.311,162,0.336,159,0.303,160,0.331,143,0.283,153,0.332,118,0.311,89,0.28
Region 66,Region 67,0,0,2,0.012,0,0,1,0.012,0,0,1,0.023,0,0,1,0.012,0,0,1,0.003,9,0.018,9,0.02,10,0.026,3,0.008,2,0.005,1,0.002,3,0.007,3,0.006,1,0.002,2,0.004,6,0.012,3,0.007,4,0.011,0,0
Region 66,Region 68,1,0.004,2,0.012,0,0,0,0,0,0,0,0,1,0.021,1,0.012,2,0.012,3,0.008,15,0.03,21,0.046,9,0.023,6,0.016,5,0.013,9,0.022,6,0.014,7,0.015,7,0.013,6,0.012,6,0.012,10,0.022,6,0.016,1,0.003
Region 66,Region 69,1,0.004,0,0,2,0.016,1,0.012,1,0.018,0,0,1,0.021,0,0,2,0.012,5,0.013,7,0.014,4,0.009,6,0.015,10,0.026,11,0.028,5,0.012,3,0.007,8,0.017,5,0.01,6,0.012,2,0.004,5,0.011,7,0.018,3,0.009
Region 66,Region 70,2,0.007,0,0,0,0,0,0,1,0.018,1,0.023,0,0,0,0,2,0.012,4,0.011,3,0.006,5,0.011,3,0.008,2,0.005,1,0.003,2,0.005,2,0.005,4,0.008,2,0.004,2,0.004,3,0.006,7,0.015,2,0.005,0,0
Region 66,Region 71,20,0.071,19,0.111,10,0.082,3,0.037,3,0.055,2,0.045,2,0.042,5,0.062,5,0.03,44,0.116,53,0.107,34,0.074,24,0.062,40,0.105,29,0.074,34,0.083,43,0.104,41,0.085,44,0.084,43,0.089,49,0.097,49,0.106,45,0.119,24,0.075
Region 66,Region 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 66,Region 73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 66,Region 74,2,0.007,0,0,0,0,0,0,1,0.018,0,0,0,0,0,0,1,0.006,5,0.013,1,0.002,1,0.002,0,0,1,0.003,1,0.003,1,0.002,1,0.002,0,0,0,0,2,0.004,1,0.002,2,0.004,0,0,0,0
Region 66,Region 75,3,0.011,2,0.012,1,0.008,1,0.012,0,0,0,0,0,0,1,0.012,0,0,2,0.005,2,0.004,2,0.004,3,0.008,1,0.003,5,0.013,4,0.01,5,0.012,3,0.006,3,0.006,5,0.01,9,0.018,7,0.015,6,0.016,3,0.009
Region 67,Region 0,1,0.004,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,2,0.005,1,0.003,0,0,0,0,1,0.002,0,0,0,0,1,0.002,0,0,0,0,2,0.006
Region 67,Region 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 2,5,0.018,1,0.006,1,0.008,1,0.012,1,0.018,2,0.045,0,0,0,0,1,0.006,4,0.011,5,0.01,4,0.009,4,0.01,4,0.011,7,0.018,9,0.022,2,0.005,2,0.004,8,0.015,10,0.021,4,0.008,9,0.02,5,0.013,6,0.019
Region 67,Region 3,7,0.025,12,0.07,4,0.033,3,0.037,0,0,2,0.045,2,0.042,2,0.025,2,0.012,7,0.018,9,0.018,10,0.022,8,0.021,7,0.018,9,0.023,9,0.022,18,0.043,16,0.033,23,0.044,16,0.033,22,0.044,10,0.022,10,0.026,12,0.038
Region 67,Region 4,2,0.007,1,0.006,0,0,1,0.012,0,0,1,0.023,0,0,0,0,0,0,0,0,0,0,3,0.007,1,0.003,2,0.005,1,0.003,1,0.002,2,0.005,1,0.002,3,0.006,2,0.004,8,0.016,2,0.004,8,0.021,5,0.016
Region 67,Region 5,6,0.021,0,0,0,0,0,0,0,0,0,0,1,0.021,0,0,3,0.018,2,0.005,3,0.006,4,0.009,5,0.013,3,0.008,3,0.008,4,0.01,1,0.002,7,0.015,5,0.01,4,0.008,9,0.018,4,0.009,6,0.016,3,0.009
Region 67,Region 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 7,11,0.039,4,0.023,3,0.025,2,0.025,3,0.055,1,0.023,1,0.021,2,0.025,8,0.048,16,0.042,25,0.051,11,0.024,16,0.041,11,0.029,16,0.041,24,0.059,13,0.031,16,0.033,23,0.044,22,0.046,13,0.026,17,0.037,13,0.034,20,0.063
Region 67,Region 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 10,2,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.003,1,0.003,1,0.003,1,0.002,2,0.005,4,0.008,3,0.006,4,0.008,5,0.01,3,0.007,4,0.011,2,0.006
Region 67,Region 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 12,14,0.049,7,0.041,2,0.016,3,0.037,3,0.055,2,0.045,1,0.021,4,0.049,6,0.036,10,0.026,5,0.01,10,0.022,6,0.015,16,0.042,11,0.028,14,0.034,11,0.027,22,0.046,12,0.023,26,0.054,20,0.04,16,0.035,18,0.047,19,0.06
Region 67,Region 13,6,0.021,4,0.023,0,0,0,0,0,0,1,0.023,0,0,0,0,0,0,6,0.016,5,0.01,3,0.007,3,0.008,6,0.016,13,0.033,9,0.022,5,0.012,9,0.019,13,0.025,10,0.021,14,0.028,7,0.015,3,0.008,4,0.013
Region 67,Region 14,26,0.092,17,0.1,12,0.099,10,0.124,2,0.037,4,0.09,1,0.021,14,0.172,15,0.091,19,0.05,33,0.067,42,0.091,48,0.124,45,0.119,35,0.09,46,0.112,41,0.099,38,0.079,39,0.074,36,0.075,36,0.071,42,0.091,36,0.095,31,0.097
Region 67,Region 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 17,1,0.004,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,2,0.004,0,0,1,0.003,3,0.008,3,0.008,2,0.005,3,0.007,1,0.002,2,0.004,3,0.006,9,0.018,3,0.007,1,0.003,1,0.003
Region 67,Region 18,4,0.014,2,0.012,1,0.008,4,0.05,2,0.037,1,0.023,1,0.021,3,0.037,1,0.006,2,0.005,12,0.024,5,0.011,7,0.018,6,0.016,14,0.036,9,0.022,12,0.029,8,0.017,11,0.021,6,0.012,13,0.026,13,0.028,8,0.021,6,0.019
Region 67,Region 19,5,0.018,4,0.023,1,0.008,0,0,0,0,2,0.045,1,0.021,0,0,1,0.006,1,0.003,3,0.006,4,0.009,4,0.01,3,0.008,3,0.008,8,0.02,3,0.007,4,0.008,1,0.002,6,0.012,1,0.002,6,0.013,5,0.013,2,0.006
Region 67,Region 20,6,0.021,6,0.035,3,0.025,3,0.037,1,0.018,0,0,6,0.126,5,0.062,14,0.085,18,0.048,18,0.036,17,0.037,20,0.052,15,0.04,13,0.033,15,0.037,19,0.046,8,0.017,14,0.027,17,0.035,21,0.042,20,0.043,19,0.05,11,0.035
Region 67,Region 21,10,0.035,2,0.012,4,0.033,2,0.025,1,0.018,0,0,1,0.021,3,0.037,3,0.018,5,0.013,12,0.024,17,0.037,15,0.039,18,0.047,21,0.054,11,0.027,12,0.029,27,0.056,15,0.029,14,0.029,17,0.034,15,0.033,15,0.04,8,0.025
Region 67,Region 22,4,0.014,6,0.035,5,0.041,0,0,1,0.018,0,0,0,0,0,0,4,0.024,8,0.021,16,0.032,13,0.028,14,0.036,8,0.021,6,0.015,9,0.022,8,0.019,11,0.023,18,0.034,13,0.027,14,0.028,17,0.037,7,0.018,5,0.016
Region 67,Region 23,3,0.011,2,0.012,1,0.008,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,3,0.007,1,0.003,1,0.003,2,0.005,2,0.005,1,0.002,3,0.006,4,0.008,2,0.004,3,0.006,3,0.007,2,0.005,2,0.006
Region 67,Region 24,2,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,1,0.002,0,0,2,0.005,0,0,1,0.003,1,0.002,0,0,1,0.002,0,0,4,0.008,1,0.002,1,0.002,4,0.011,2,0.006
Region 67,Region 25,1,0.004,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.003,1,0.003,1,0.003,0,0,0,0,0,0,1,0.002,1,0.002,3,0.006,1,0.002,0,0,2,0.006
Region 67,Region 26,1,0.004,0,0,1,0.008,0,0,0,0,0,0,0,0,0,0,1,0.006,1,0.003,5,0.01,5,0.011,1,0.003,0,0,1,0.003,4,0.01,4,0.01,1,0.002,2,0.004,0,0,3,0.006,0,0,2,0.005,1,0.003
Region 67,Region 27,1,0.004,2,0.012,1,0.008,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.002,1,0.002,0,0,2,0.005,1,0.003
Region 67,Region 28,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,3,0.007,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0
Region 67,Region 29,6,0.021,4,0.023,2,0.016,3,0.037,0,0,1,0.023,2,0.042,1,0.012,5,0.03,32,0.085,12,0.024,21,0.046,24,0.062,16,0.042,16,0.041,14,0.034,11,0.027,13,0.027,11,0.021,13,0.027,5,0.01,5,0.011,9,0.024,9,0.028
Region 67,Region 30,27,0.095,9,0.053,15,0.123,7,0.087,3,0.055,3,0.068,3,0.063,5,0.062,7,0.042,26,0.069,35,0.071,62,0.135,51,0.131,63,0.166,94,0.241,64,0.156,69,0.167,67,0.139,82,0.156,88,0.182,97,0.192,100,0.217,83,0.219,54,0.17
Region 67,Region 31,47,0.166,30,0.176,16,0.132,12,0.149,11,0.203,7,0.158,2,0.042,16,0.197,21,0.127,50,0.132,59,0.119,71,0.154,63,0.162,64,0.169,65,0.167,74,0.18,80,0.193,98,0.204,103,0.196,109,0.226,106,0.21,70,0.152,75,0.198,56,0.176
Region 67,Region 32,0,0,1,0.006,0,0,0,0,0,0,1,0.023,0,0,1,0.012,1,0.006,1,0.003,2,0.004,0,0,1,0.003,2,0.005,1,0.003,1,0.002,0,0,0,0,1,0.002,1,0.002,3,0.006,1,0.002,1,0.003,1,0.003
Region 67,Region 33,5,0.018,0,0,0,0,0,0,1,0.018,0,0,1,0.021,1,0.012,0,0,0,0,4,0.008,1,0.002,1,0.003,0,0,1,0.003,1,0.002,1,0.002,1,0.002,2,0.004,3,0.006,1,0.002,4,0.009,1,0.003,1,0.003
Region 67,Region 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 36,2,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,2,0.005,1,0.002,0,0,1,0.002,2,0.004,3,0.006,1,0.002,2,0.005,1,0.003
Region 67,Region 37,6,0.021,3,0.018,1,0.008,2,0.025,2,0.037,2,0.045,3,0.063,1,0.012,0,0,3,0.008,7,0.014,4,0.009,1,0.003,2,0.005,5,0.013,4,0.01,3,0.007,2,0.004,4,0.008,7,0.014,11,0.022,11,0.024,7,0.018,5,0.016
Region 67,Region 38,33,0.116,25,0.147,13,0.107,5,0.062,4,0.074,3,0.068,3,0.063,8,0.098,6,0.036,16,0.042,38,0.077,50,0.109,48,0.124,42,0.111,56,0.143,56,0.137,72,0.174,57,0.118,63,0.12,80,0.166,95,0.188,91,0.197,53,0.14,50,0.157
Region 67,Region 39,2,0.007,0,0,1,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,2,0.005,1,0.002,1,0.002,3,0.006,1,0.002,0,0,3,0.006,2,0.004,1,0.003,0,0
Region 67,Region 40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 41,0,0,0,0,0,0,0,0,0,0,0,0,2,0.042,2,0.025,3,0.018,1,0.003,1,0.002,1,0.002,1,0.003,3,0.008,2,0.005,2,0.005,2,0.005,1,0.002,0,0,0,0,0,0,1,0.002,1,0.003,0,0
Region 67,Region 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 43,2,0.007,2,0.012,2,0.016,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,4,0.008,4,0.009,0,0,1,0.003,2,0.005,4,0.01,3,0.007,1,0.002,2,0.004,4,0.008,4,0.008,3,0.007,1,0.003,1,0.003
Region 67,Region 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 67,Region 45,3,0.011,3,0.018,2,0.016,0,0,3,0.055,3,0.068,2,0.042,1,0.012,0,0,5,0.013,2,0.004,4,0.009,4,0.01,3,0.008,5,0.013,5,0.012,4,0.01,2,0.004,3,0.006,4,0.008,7,0.014,5,0.011,7,0.018,2,0.006
Region 67,Region 46,5,0.018,2,0.012,2,0.016,1,0.012,0,0,0,0,0,0,0,0,1,0.006,6,0.016,4,0.008,2,0.004,2,0.005,1,0.003,2,0.005,1,0.002,4,0.01,5,0.01,2,0.004,8,0.017,4,0.008,9,0.02,4,0.011,2,0.006
Region 67,Region 47,5,0.018,1,0.006,0,0,2,0.025,0,0,0,0,0,0,0,0,1,0.006,6,0.016,3,0.006,11,0.024,5,0.013,4,0.011,6,0.015,7,0.017,6,0.014,3,0.006,8,0.015,7,0.014,9,0.018,5,0.011,5,0.013,6,0.019
Region 67,Region 48,25,0.088,17,0.1,12,0.099,6,0.074,2,0.037,2,0.045,1,0.021,2,0.025,10,0.061,57,0.151,146,0.296,129,0.28,162,0.417,125,0.33,89,0.228,111,0.271,86,0.208,88,0.183,77,0.147,61,0.126,84,0.166,64,0.139,43,0.113,31,0.097
Region 67,Region 49,9,0.032,7,0.041,2,0.016,0,0,3,0.055,0,0,0,0,1,0.012,3,0.018,13,0.034,12,0.024,10,0.022,9,0.023,12,0.032,14,0.036,12,0.029,6,0.014,17,0.035,16,0.03,8,0.017,29,0.057,7,0.015,9,0.024,12,0.038
Region 67,Region 50,7,0.025,2,0.012,1,0.008,0,0,0,0,0,0,1,0.021,0,0,1,0.006,7,0.018,9,0.018,6,0.013,11,0.028,5,0.013,8,0.02,7,0.017,7,0.017,15,0.031,14,0.027,12,0.025,14,0.028,9,0.02,15,0.04,15,0.047
Region 67,Region 51,16,0.056,6,0.035,5,0.041,1,0.012,1,0.018,1,0.023,0,0,2,0.025,2,0.012,2,0.005,11,0.022,14,0.03,19,0.049,15,0.04,12,0.031,18,0.044,12,0.029,14,0.029,13,0.025,13,0.027,25,0.05,23,0.05,17,0.045,14,0.044
Region 67,Region 52,4,0.014,2,0.012,2,0.016,3,0.037,0,0,0,0,0,0,3,0.037,1,0.006,2,0.005,10,0.02,9,0.02,5,0.013,6,0.016,2,0.005,6,0.015,4,0.01,8,0.017,8,0.015,15,0.031,15,0.03,17,0.037,17,0.045,10,0.031
Region 67,Region 53,2,0.007,1,0.006,0,0,1,0.012,0,0,0,0,0,0,0,0,0,0,1,0.003,7,0.014,2,0.004,4,0.01,5,0.013,7,0.018,10,0.024,5,0.012,6,0.012,5,0.01,5,0.01,5,0.01,4,0.009,3,0.008,3,0.009
