origin,destination,hour,cluster,leaving,heading,activity,people
12,12,8-9,6,residential,education,Sleep->Work,236
12,12,8-9,7,residential,service,Sleep->Work,1
12,12,8-9,8,residential,commercial,Sleep->Work,16
13,13,8-9,1,residential,education,Sleep->Work,4
13,13,8-9,2,residential,commercial,Sleep->Work,4
13,13,8-9,3,residential,commercial,Sleep->Work,4
13,13,8-9,4,residential,commercial,Sleep->Work,4
13,13,8-9,5,residential,commercial,Sleep->Errand,3
13,13,8-9,6,residential,education,Sleep->Work,4
13,13,8-9,7,residential,commercial,Sleep->Work,4
13,13,8-9,8,residential,commercial,Sleep->Work,3
13,15,8-9,1,residential,education,Sleep->Work,0
13,15,8-9,2,residential,commercial,Sleep->Work,1
13,15,8-9,3,residential,commercial,Sleep->Work,0
13,15,8-9,4,residential,commercial,Sleep->Work,0
13,15,8-9,5,residential,commercial,Sleep->Errand,0
13,15,8-9,6,residential,education,Sleep->Work,0
13,15,8-9,7,residential,commercial,Sleep->Work,0
13,15,8-9,8,residential,commercial,Sleep->Work,0
13,0,8-9,1,residential,education,Sleep->Work,0
13,0,8-9,2,residential,commercial,Sleep->Work,0
13,0,8-9,3,residential,commercial,Sleep->Work,0
13,0,8-9,4,residential,commercial,Sleep->Work,0
13,0,8-9,5,residential,commercial,Sleep->Errand,0
13,0,8-9,6,residential,education,Sleep->Work,0
13,0,8-9,7,residential,commercial,Sleep->Work,0
13,0,8-9,8,residential,commercial,Sleep->Work,0
13,1,8-9,1,residential,education,Sleep->Work,0
13,1,8-9,2,residential,commercial,Sleep->Work,0
13,1,8-9,3,residential,commercial,Sleep->Work,0
13,1,8-9,4,residential,commercial,Sleep->Work,0
13,1,8-9,5,residential,commercial,Sleep->Errand,0
13,1,8-9,6,residential,education,Sleep->Work,0
13,1,8-9,7,residential,commercial,Sleep->Work,0
13,1,8-9,8,residential,commercial,Sleep->Work,0
13,2,8-9,1,residential,education,Sleep->Work,0
13,2,8-9,2,residential,commercial,Sleep->Work,0
13,2,8-9,3,residential,commercial,Sleep->Work,0
13,2,8-9,4,residential,commercial,Sleep->Work,0
13,2,8-9,5,residential,commercial,Sleep->Errand,0
13,2,8-9,6,residential,education,Sleep->Work,0
13,2,8-9,7,residential,commercial,Sleep->Work,0
13,2,8-9,8,residential,commercial,Sleep->Work,0
13,3,8-9,1,residential,education,Sleep->Work,0
13,3,8-9,2,residential,commercial,Sleep->Work,0
13,3,8-9,3,residential,commercial,Sleep->Work,0
13,3,8-9,4,residential,commercial,Sleep->Work,0
13,3,8-9,5,residential,commercial,Sleep->Errand,0
13,3,8-9,6,residential,education,Sleep->Work,0
13,3,8-9,7,residential,commercial,Sleep->Work,0
13,3,8-9,8,residential,commercial,Sleep->Work,0
13,4,8-9,1,residential,education,Sleep->Work,0
13,4,8-9,2,residential,commercial,Sleep->Work,0
13,4,8-9,3,residential,commercial,Sleep->Work,0
13,4,8-9,4,residential,commercial,Sleep->Work,0
13,4,8-9,5,residential,commercial,Sleep->Errand,0
13,4,8-9,6,residential,education,Sleep->Work,0
13,4,8-9,7,residential,commercial,Sleep->Work,0
13,4,8-9,8,residential,commercial,Sleep->Work,0
13,5,8-9,1,residential,education,Sleep->Work,0
13,5,8-9,2,residential,commercial,Sleep->Work,0
13,5,8-9,3,residential,commercial,Sleep->Work,0
13,5,8-9,4,residential,commercial,Sleep->Work,0
13,5,8-9,5,residential,commercial,Sleep->Errand,0
13,5,8-9,6,residential,education,Sleep->Work,0
13,5,8-9,7,residential,commercial,Sleep->Work,0
13,5,8-9,8,residential,commercial,Sleep->Work,0
13,6,8-9,1,residential,education,Sleep->Work,0
13,6,8-9,2,residential,commercial,Sleep->Work,0
13,6,8-9,3,residential,commercial,Sleep->Work,0
13,6,8-9,4,residential,commercial,Sleep->Work,0
13,6,8-9,5,residential,commercial,Sleep->Errand,0
13,6,8-9,6,residential,education,Sleep->Work,0
13,6,8-9,7,residential,commercial,Sleep->Work,0
13,6,8-9,8,residential,commercial,Sleep->Work,0
13,7,8-9,1,residential,education,Sleep->Work,0
13,7,8-9,2,residential,commercial,Sleep->Work,0
13,7,8-9,3,residential,commercial,Sleep->Work,0
13,7,8-9,4,residential,commercial,Sleep->Work,0
13,7,8-9,5,residential,commercial,Sleep->Errand,0
13,7,8-9,6,residential,education,Sleep->Work,0
13,7,8-9,7,residential,commercial,Sleep->Work,0
13,7,8-9,8,residential,commercial,Sleep->Work,0
13,8,8-9,1,residential,education,Sleep->Work,0
13,8,8-9,2,residential,commercial,Sleep->Work,0
13,8,8-9,3,residential,commercial,Sleep->Work,0
13,8,8-9,4,residential,commercial,Sleep->Work,0
13,8,8-9,5,residential,commercial,Sleep->Errand,0
13,8,8-9,6,residential,education,Sleep->Work,0
13,8,8-9,7,residential,commercial,Sleep->Work,0
13,8,8-9,8,residential,commercial,Sleep->Work,0
13,9,8-9,1,residential,education,Sleep->Work,0
13,9,8-9,2,residential,commercial,Sleep->Work,0
13,9,8-9,3,residential,commercial,Sleep->Work,0
13,9,8-9,4,residential,commercial,Sleep->Work,0
13,9,8-9,5,residential,commercial,Sleep->Errand,0
13,9,8-9,6,residential,education,Sleep->Work,0
13,9,8-9,7,residential,commercial,Sleep->Work,0
13,9,8-9,8,residential,commercial,Sleep->Work,0
13,10,8-9,1,residential,education,Sleep->Work,0
13,10,8-9,2,residential,commercial,Sleep->Work,0
13,10,8-9,3,residential,commercial,Sleep->Work,0
13,10,8-9,4,residential,commercial,Sleep->Work,0
13,10,8-9,5,residential,commercial,Sleep->Errand,0
13,10,8-9,6,residential,education,Sleep->Work,0
13,10,8-9,7,residential,commercial,Sleep->Work,0
13,10,8-9,8,residential,commercial,Sleep->Work,0
13,11,8-9,1,residential,education,Sleep->Work,0
13,11,8-9,2,residential,commercial,Sleep->Work,0
13,11,8-9,3,residential,commercial,Sleep->Work,0
13,11,8-9,4,residential,commercial,Sleep->Work,0
13,11,8-9,5,residential,commercial,Sleep->Errand,0
13,11,8-9,6,residential,education,Sleep->Work,0
13,11,8-9,7,residential,commercial,Sleep->Work,0
13,11,8-9,8,residential,commercial,Sleep->Work,0
13,12,8-9,1,residential,education,Sleep->Work,0
13,12,8-9,2,residential,commercial,Sleep->Work,0
13,12,8-9,3,residential,commercial,Sleep->Work,0
13,12,8-9,4,residential,commercial,Sleep->Work,0
13,12,8-9,5,residential,commercial,Sleep->Errand,0
13,12,8-9,6,residential,education,Sleep->Work,0
13,12,8-9,7,residential,commercial,Sleep->Work,0
13,12,8-9,8,residential,commercial,Sleep->Work,0
13,14,8-9,1,residential,education,Sleep->Work,0
13,14,8-9,2,residential,commercial,Sleep->Work,0
13,14,8-9,3,residential,commercial,Sleep->Work,0
13,14,8-9,4,residential,commercial,Sleep->Work,0
13,14,8-9,5,residential,commercial,Sleep->Errand,0
13,14,8-9,6,residential,education,Sleep->Work,0
13,14,8-9,7,residential,commercial,Sleep->Work,0
13,14,8-9,8,residential,commercial,Sleep->Work,0
13,16,8-9,1,residential,education,Sleep->Work,0
13,16,8-9,2,residential,commercial,Sleep->Work,0
13,16,8-9,3,residential,commercial,Sleep->Work,0
13,16,8-9,4,residential,commercial,Sleep->Work,0
13,16,8-9,5,residential,commercial,Sleep->Errand,0
13,16,8-9,6,residential,education,Sleep->Work,0
13,16,8-9,7,residential,commercial,Sleep->Work,0
13,16,8-9,8,residential,commercial,Sleep->Work,0
14,0,8-9,1,residential,education,Sleep->Work,30
14,0,8-9,2,residential,commercial,Sleep->Work,12
14,0,8-9,3,residential,commercial,Sleep->Work,11
14,0,8-9,4,residential,commercial,Sleep->Work,10
14,0,8-9,5,residential,entertainment,Sleep->Leisure,3
14,0,8-9,6,residential,education,Sleep->Work,35
14,0,8-9,7,residential,industrial,Sleep->Work,6
14,0,8-9,8,residential,commercial,Sleep->Work,11
14,1,8-9,1,residential,education,Sleep->Work,15
14,1,8-9,2,residential,commercial,Sleep->Work,43
14,1,8-9,3,residential,commercial,Sleep->Work,40
14,1,8-9,4,residential,commercial,Sleep->Work,35
14,1,8-9,5,residential,entertainment,Sleep->Leisure,4
14,1,8-9,6,residential,education,Sleep->Work,17
14,1,8-9,7,residential,industrial,Sleep->Work,0
14,1,8-9,8,residential,commercial,Sleep->Work,40
14,2,8-9,1,residential,education,Sleep->Work,19
14,2,8-9,2,residential,commercial,Sleep->Work,4
14,2,8-9,3,residential,commercial,Sleep->Work,4
14,2,8-9,4,residential,commercial,Sleep->Work,3
14,2,8-9,5,residential,entertainment,Sleep->Leisure,3
14,2,8-9,6,residential,education,Sleep->Work,22
14,2,8-9,7,residential,industrial,Sleep->Work,7
14,2,8-9,8,residential,commercial,Sleep->Work,4
14,3,8-9,1,residential,education,Sleep->Work,28
14,3,8-9,2,residential,commercial,Sleep->Work,11
14,3,8-9,3,residential,commercial,Sleep->Work,10
14,3,8-9,4,residential,commercial,Sleep->Work,9
14,3,8-9,5,residential,entertainment,Sleep->Leisure,5
14,3,8-9,6,residential,education,Sleep->Work,33
14,3,8-9,7,residential,industrial,Sleep->Work,8
14,3,8-9,8,residential,commercial,Sleep->Work,10
14,4,8-9,1,residential,education,Sleep->Work,3
14,4,8-9,2,residential,commercial,Sleep->Work,7
14,4,8-9,3,residential,commercial,Sleep->Work,6
14,4,8-9,4,residential,commercial,Sleep->Work,5
14,4,8-9,5,residential,entertainment,Sleep->Leisure,1
14,4,8-9,6,residential,education,Sleep->Work,3
14,4,8-9,7,residential,industrial,Sleep->Work,0
14,4,8-9,8,residential,commercial,Sleep->Work,6
14,5,8-9,1,residential,education,Sleep->Work,7
14,5,8-9,2,residential,commercial,Sleep->Work,18
14,5,8-9,3,residential,commercial,Sleep->Work,17
14,5,8-9,4,residential,commercial,Sleep->Work,15
14,5,8-9,5,residential,entertainment,Sleep->Leisure,2
14,5,8-9,6,residential,education,Sleep->Work,8
14,5,8-9,7,residential,industrial,Sleep->Work,1
14,5,8-9,8,residential,commercial,Sleep->Work,17
14,6,8-9,1,residential,education,Sleep->Work,2
14,6,8-9,2,residential,commercial,Sleep->Work,1
14,6,8-9,3,residential,commercial,Sleep->Work,1
14,6,8-9,4,residential,commercial,Sleep->Work,1
14,6,8-9,5,residential,entertainment,Sleep->Leisure,0
14,6,8-9,6,residential,education,Sleep->Work,2
14,6,8-9,7,residential,industrial,Sleep->Work,1
14,6,8-9,8,residential,commercial,Sleep->Work,1
14,7,8-9,1,residential,education,Sleep->Work,3
14,7,8-9,2,residential,commercial,Sleep->Work,11
14,7,8-9,3,residential,commercial,Sleep->Work,10
14,7,8-9,4,residential,commercial,Sleep->Work,9
14,7,8-9,5,residential,entertainment,Sleep->Leisure,1
14,7,8-9,6,residential,education,Sleep->Work,3
14,7,8-9,7,residential,industrial,Sleep->Work,0
14,7,8-9,8,residential,commercial,Sleep->Work,10
14,8,8-9,1,residential,education,Sleep->Work,3
14,8,8-9,2,residential,commercial,Sleep->Work,2
14,8,8-9,3,residential,commercial,Sleep->Work,2
14,8,8-9,4,residential,commercial,Sleep->Work,2
14,8,8-9,5,residential,entertainment,Sleep->Leisure,0
14,8,8-9,6,residential,education,Sleep->Work,3
14,8,8-9,7,residential,industrial,Sleep->Work,1
14,8,8-9,8,residential,commercial,Sleep->Work,2
14,9,8-9,1,residential,education,Sleep->Work,11
14,9,8-9,2,residential,commercial,Sleep->Work,4
14,9,8-9,3,residential,commercial,Sleep->Work,3
14,9,8-9,4,residential,commercial,Sleep->Work,3
14,9,8-9,5,residential,entertainment,Sleep->Leisure,2
14,9,8-9,6,residential,education,Sleep->Work,13
14,9,8-9,7,residential,industrial,Sleep->Work,5
14,9,8-9,8,residential,commercial,Sleep->Work,3
14,10,8-9,1,residential,education,Sleep->Work,8
14,10,8-9,2,residential,commercial,Sleep->Work,7
14,10,8-9,3,residential,commercial,Sleep->Work,7
14,10,8-9,4,residential,commercial,Sleep->Work,6
14,10,8-9,5,residential,entertainment,Sleep->Leisure,2
14,10,8-9,6,residential,education,Sleep->Work,10
14,10,8-9,7,residential,industrial,Sleep->Work,1
14,10,8-9,8,residential,commercial,Sleep->Work,7
14,11,8-9,1,residential,education,Sleep->Work,18
14,11,8-9,2,residential,commercial,Sleep->Work,11
14,11,8-9,3,residential,commercial,Sleep->Work,10
14,11,8-9,4,residential,commercial,Sleep->Work,9
14,11,8-9,5,residential,entertainment,Sleep->Leisure,22
14,11,8-9,6,residential,education,Sleep->Work,21
14,11,8-9,7,residential,industrial,Sleep->Work,3
14,11,8-9,8,residential,commercial,Sleep->Work,10
14,12,8-9,1,residential,education,Sleep->Work,13
14,12,8-9,2,residential,commercial,Sleep->Work,4
14,12,8-9,3,residential,commercial,Sleep->Work,4
14,12,8-9,4,residential,commercial,Sleep->Work,3
14,12,8-9,5,residential,entertainment,Sleep->Leisure,2
14,12,8-9,6,residential,education,Sleep->Work,16
14,12,8-9,7,residential,industrial,Sleep->Work,3
14,12,8-9,8,residential,commercial,Sleep->Work,4
14,13,8-9,1,residential,education,Sleep->Work,0
14,13,8-9,2,residential,commercial,Sleep->Work,0
14,13,8-9,3,residential,commercial,Sleep->Work,0
14,13,8-9,4,residential,commercial,Sleep->Work,0
14,13,8-9,5,residential,entertainment,Sleep->Leisure,0
14,13,8-9,6,residential,education,Sleep->Work,0
14,13,8-9,7,residential,industrial,Sleep->Work,0
14,13,8-9,8,residential,commercial,Sleep->Work,0
14,14,8-9,1,residential,education,Sleep->Work,122
14,14,8-9,2,residential,commercial,Sleep->Work,22
14,14,8-9,3,residential,commercial,Sleep->Work,21
14,14,8-9,4,residential,commercial,Sleep->Work,18
14,14,8-9,5,residential,entertainment,Sleep->Leisure,0
14,14,8-9,6,residential,education,Sleep->Work,144
14,14,8-9,7,residential,industrial,Sleep->Work,0
14,14,8-9,8,residential,commercial,Sleep->Work,21
14,15,8-9,1,residential,education,Sleep->Work,13
14,15,8-9,2,residential,commercial,Sleep->Work,9
14,15,8-9,3,residential,commercial,Sleep->Work,8
14,15,8-9,4,residential,commercial,Sleep->Work,7
14,15,8-9,5,residential,entertainment,Sleep->Leisure,3
14,15,8-9,6,residential,education,Sleep->Work,15
14,15,8-9,7,residential,industrial,Sleep->Work,4
14,15,8-9,8,residential,commercial,Sleep->Work,8
14,16,8-9,1,residential,education,Sleep->Work,24
14,16,8-9,2,residential,commercial,Sleep->Work,12
14,16,8-9,3,residential,commercial,Sleep->Work,11
14,16,8-9,4,residential,commercial,Sleep->Work,10
14,16,8-9,5,residential,entertainment,Sleep->Leisure,3
14,16,8-9,6,residential,education,Sleep->Work,28
14,16,8-9,7,residential,industrial,Sleep->Work,3
14,16,8-9,8,residential,commercial,Sleep->Work,11
15,0,8-9,1,residential,education,Sleep->Work,40
15,0,8-9,2,residential,commercial,Sleep->Work,3
15,0,8-9,3,residential,commercial,Sleep->Work,2
15,0,8-9,4,residential,commercial,Sleep->Work,1
15,0,8-9,5,residential,service,Sleep->Errand,4
15,0,8-9,6,residential,education,Sleep->Work,53
15,0,8-9,7,residential,commercial,Sleep->Work,1
15,0,8-9,8,residential,commercial,Sleep->Work,1
15,1,8-9,1,residential,education,Sleep->Work,20
15,1,8-9,2,residential,commercial,Sleep->Work,186
15,1,8-9,3,residential,commercial,Sleep->Work,120
15,1,8-9,4,residential,commercial,Sleep->Work,73
15,1,8-9,5,residential,service,Sleep->Errand,13
15,1,8-9,6,residential,education,Sleep->Work,27
15,1,8-9,7,residential,commercial,Sleep->Work,60
15,1,8-9,8,residential,commercial,Sleep->Work,43
15,2,8-9,1,residential,education,Sleep->Work,113
15,2,8-9,2,residential,commercial,Sleep->Work,3
15,2,8-9,3,residential,commercial,Sleep->Work,2
15,2,8-9,4,residential,commercial,Sleep->Work,1
15,2,8-9,5,residential,service,Sleep->Errand,0
15,2,8-9,6,residential,education,Sleep->Work,151
15,2,8-9,7,residential,commercial,Sleep->Work,1
15,2,8-9,8,residential,commercial,Sleep->Work,1
15,3,8-9,1,residential,education,Sleep->Work,36
15,3,8-9,2,residential,commercial,Sleep->Work,3
15,3,8-9,3,residential,commercial,Sleep->Work,2
15,3,8-9,4,residential,commercial,Sleep->Work,1
15,3,8-9,5,residential,service,Sleep->Errand,7
15,3,8-9,6,residential,education,Sleep->Work,48
15,3,8-9,7,residential,commercial,Sleep->Work,1
15,3,8-9,8,residential,commercial,Sleep->Work,1
15,4,8-9,1,residential,education,Sleep->Work,11
15,4,8-9,2,residential,commercial,Sleep->Work,109
15,4,8-9,3,residential,commercial,Sleep->Work,70
15,4,8-9,4,residential,commercial,Sleep->Work,43
15,4,8-9,5,residential,service,Sleep->Errand,9
15,4,8-9,6,residential,education,Sleep->Work,15
15,4,8-9,7,residential,commercial,Sleep->Work,35
15,4,8-9,8,residential,commercial,Sleep->Work,25
15,5,8-9,1,residential,education,Sleep->Work,2
15,5,8-9,2,residential,commercial,Sleep->Work,18
15,5,8-9,3,residential,commercial,Sleep->Work,12
15,5,8-9,4,residential,commercial,Sleep->Work,7
15,5,8-9,5,residential,service,Sleep->Errand,2
15,5,8-9,6,residential,education,Sleep->Work,3
15,5,8-9,7,residential,commercial,Sleep->Work,6
15,5,8-9,8,residential,commercial,Sleep->Work,4
15,6,8-9,1,residential,education,Sleep->Work,6
15,6,8-9,2,residential,commercial,Sleep->Work,5
15,6,8-9,3,residential,commercial,Sleep->Work,3
15,6,8-9,4,residential,commercial,Sleep->Work,2
15,6,8-9,5,residential,service,Sleep->Errand,1
15,6,8-9,6,residential,education,Sleep->Work,8
15,6,8-9,7,residential,commercial,Sleep->Work,1
15,6,8-9,8,residential,commercial,Sleep->Work,1
15,7,8-9,1,residential,education,Sleep->Work,9
15,7,8-9,2,residential,commercial,Sleep->Work,88
15,7,8-9,3,residential,commercial,Sleep->Work,57
15,7,8-9,4,residential,commercial,Sleep->Work,35
15,7,8-9,5,residential,service,Sleep->Errand,7
15,7,8-9,6,residential,education,Sleep->Work,12
15,7,8-9,7,residential,commercial,Sleep->Work,28
15,7,8-9,8,residential,commercial,Sleep->Work,20
15,8,8-9,1,residential,education,Sleep->Work,1
15,8,8-9,2,residential,commercial,Sleep->Work,1
15,8,8-9,3,residential,commercial,Sleep->Work,1
15,8,8-9,4,residential,commercial,Sleep->Work,1
15,8,8-9,5,residential,service,Sleep->Errand,0
15,8,8-9,6,residential,education,Sleep->Work,2
15,8,8-9,7,residential,commercial,Sleep->Work,1
15,8,8-9,8,residential,commercial,Sleep->Work,1
15,9,8-9,1,residential,education,Sleep->Work,19
15,9,8-9,2,residential,commercial,Sleep->Work,1
15,9,8-9,3,residential,commercial,Sleep->Work,1
15,9,8-9,4,residential,commercial,Sleep->Work,1
15,9,8-9,5,residential,service,Sleep->Errand,3
15,9,8-9,6,residential,education,Sleep->Work,25
15,9,8-9,7,residential,commercial,Sleep->Work,1
15,9,8-9,8,residential,commercial,Sleep->Work,1
15,10,8-9,1,residential,education,Sleep->Work,4
15,10,8-9,2,residential,commercial,Sleep->Work,16
15,10,8-9,3,residential,commercial,Sleep->Work,10
15,10,8-9,4,residential,commercial,Sleep->Work,6
15,10,8-9,5,residential,service,Sleep->Errand,5
15,10,8-9,6,residential,education,Sleep->Work,6
15,10,8-9,7,residential,commercial,Sleep->Work,5
15,10,8-9,8,residential,commercial,Sleep->Work,4
15,11,8-9,1,residential,education,Sleep->Work,22
15,11,8-9,2,residential,commercial,Sleep->Work,3
15,11,8-9,3,residential,commercial,Sleep->Work,2
15,11,8-9,4,residential,commercial,Sleep->Work,1
15,11,8-9,5,residential,service,Sleep->Errand,3
15,11,8-9,6,residential,education,Sleep->Work,29
15,11,8-9,7,residential,commercial,Sleep->Work,1
15,11,8-9,8,residential,commercial,Sleep->Work,1
15,12,8-9,1,residential,education,Sleep->Work,43
15,12,8-9,2,residential,commercial,Sleep->Work,1
15,12,8-9,3,residential,commercial,Sleep->Work,1
15,12,8-9,4,residential,commercial,Sleep->Work,1
15,12,8-9,5,residential,service,Sleep->Errand,3
15,12,8-9,6,residential,education,Sleep->Work,58
15,12,8-9,7,residential,commercial,Sleep->Work,1
15,12,8-9,8,residential,commercial,Sleep->Work,1
15,13,8-9,1,residential,education,Sleep->Work,0
15,13,8-9,2,residential,commercial,Sleep->Work,0
15,13,8-9,3,residential,commercial,Sleep->Work,0
15,13,8-9,4,residential,commercial,Sleep->Work,0
15,13,8-9,5,residential,service,Sleep->Errand,0
15,13,8-9,6,residential,education,Sleep->Work,0
15,13,8-9,7,residential,commercial,Sleep->Work,0
15,13,8-9,8,residential,commercial,Sleep->Work,0
15,14,8-9,1,residential,education,Sleep->Work,6
15,14,8-9,2,residential,commercial,Sleep->Work,1
15,14,8-9,3,residential,commercial,Sleep->Work,1
15,14,8-9,4,residential,commercial,Sleep->Work,1
15,14,8-9,5,residential,service,Sleep->Errand,0
15,14,8-9,6,residential,education,Sleep->Work,9
15,14,8-9,7,residential,commercial,Sleep->Work,0
15,14,8-9,8,residential,commercial,Sleep->Work,0
15,15,8-9,1,residential,education,Sleep->Work,72
15,15,8-9,2,residential,commercial,Sleep->Work,9
15,15,8-9,3,residential,commercial,Sleep->Work,6
15,15,8-9,4,residential,commercial,Sleep->Work,4
15,15,8-9,5,residential,service,Sleep->Errand,0
15,15,8-9,6,residential,education,Sleep->Work,96
15,15,8-9,7,residential,commercial,Sleep->Work,3
15,15,8-9,8,residential,commercial,Sleep->Work,2
15,16,8-9,1,residential,education,Sleep->Work,14
15,16,8-9,2,residential,commercial,Sleep->Work,1
15,16,8-9,3,residential,commercial,Sleep->Work,1
15,16,8-9,4,residential,commercial,Sleep->Work,1
15,16,8-9,5,residential,service,Sleep->Errand,1
15,16,8-9,6,residential,education,Sleep->Work,19
15,16,8-9,7,residential,commercial,Sleep->Work,0
15,16,8-9,8,residential,commercial,Sleep->Work,0
16,0,8-9,1,residential,education,Sleep->Work,14
16,0,8-9,2,residential,education,Sleep->Work,14
16,0,8-9,3,residential,education,Sleep->Work,14
16,0,8-9,4,residential,education,Sleep->Work,14
16,0,8-9,5,residential,religious,Sleep->Leisure,12
16,0,8-9,6,residential,education,Sleep->Work,14
16,0,8-9,7,residential,education,Sleep->Work,14
16,0,8-9,8,residential,education,Sleep->Work,14
16,1,8-9,1,residential,commercial,Sleep->Work,61
16,1,8-9,2,residential,commercial,Sleep->Work,65
16,1,8-9,3,residential,commercial,Sleep->Work,65
16,1,8-9,4,residential,commercial,Sleep->Work,61
16,1,8-9,5,residential,religious,Sleep->Leisure,55
16,1,8-9,6,residential,commercial,Sleep->Work,61
16,1,8-9,7,residential,commercial,Sleep->Work,61
16,1,8-9,8,residential,commercial,Sleep->Work,65
16,2,8-9,1,residential,education,Sleep->Work,7
16,2,8-9,2,residential,education,Sleep->Work,7
16,2,8-9,3,residential,education,Sleep->Work,7
16,2,8-9,4,residential,education,Sleep->Work,7
16,2,8-9,5,residential,religious,Sleep->Leisure,6
16,2,8-9,6,residential,education,Sleep->Work,7
16,2,8-9,7,residential,education,Sleep->Work,7
16,2,8-9,8,residential,education,Sleep->Work,7
16,3,8-9,1,residential,education,Sleep->Work,16
16,3,8-9,2,residential,education,Sleep->Work,17
16,3,8-9,3,residential,education,Sleep->Work,17
16,3,8-9,4,residential,education,Sleep->Work,16
16,3,8-9,5,residential,religious,Sleep->Leisure,15
16,3,8-9,6,residential,education,Sleep->Work,16
16,3,8-9,7,residential,education,Sleep->Work,16
16,3,8-9,8,residential,education,Sleep->Work,17
16,4,8-9,1,residential,commercial,Sleep->Work,4
16,4,8-9,2,residential,commercial,Sleep->Work,4
16,4,8-9,3,residential,commercial,Sleep->Work,4
16,4,8-9,4,residential,commercial,Sleep->Work,4
16,4,8-9,5,residential,entertainment,Sleep->Leisure,4
16,4,8-9,6,residential,commercial,Sleep->Work,4
16,4,8-9,7,residential,commercial,Sleep->Work,4
16,4,8-9,8,residential,commercial,Sleep->Work,4
16,5,8-9,1,residential,commercial,Sleep->Work,26
16,5,8-9,2,residential,commercial,Sleep->Work,27
16,5,8-9,3,residential,commercial,Sleep->Work,27
16,5,8-9,4,residential,commercial,Sleep->Work,26
16,5,8-9,5,residential,entertainment,Sleep->Leisure,23
16,5,8-9,6,residential,commercial,Sleep->Work,26
16,5,8-9,7,residential,commercial,Sleep->Work,26
16,5,8-9,8,residential,commercial,Sleep->Work,27
16,6,8-9,1,residential,education,Sleep->Work,0
16,6,8-9,2,residential,education,Sleep->Work,1
16,6,8-9,3,residential,education,Sleep->Work,1
16,6,8-9,4,residential,education,Sleep->Work,0
16,6,8-9,5,residential,religious,Sleep->Leisure,0
16,6,8-9,6,residential,education,Sleep->Work,0
16,6,8-9,7,residential,education,Sleep->Work,0
16,6,8-9,8,residential,education,Sleep->Work,1
16,7,8-9,1,residential,commercial,Sleep->Work,9
16,7,8-9,2,residential,commercial,Sleep->Work,9
16,7,8-9,3,residential,commercial,Sleep->Work,9
16,7,8-9,4,residential,commercial,Sleep->Work,9
16,7,8-9,5,residential,religious,Sleep->Leisure,8
16,7,8-9,6,residential,commercial,Sleep->Work,9
16,7,8-9,7,residential,commercial,Sleep->Work,9
16,7,8-9,8,residential,commercial,Sleep->Work,9
16,8,8-9,1,residential,commercial,Sleep->Work,10
16,8,8-9,2,residential,commercial,Sleep->Work,11
16,8,8-9,3,residential,commercial,Sleep->Work,11
16,8,8-9,4,residential,commercial,Sleep->Work,10
16,8,8-9,5,residential,religious,Sleep->Leisure,9
16,8,8-9,6,residential,commercial,Sleep->Work,10
16,8,8-9,7,residential,commercial,Sleep->Work,10
16,8,8-9,8,residential,commercial,Sleep->Work,11
16,9,8-9,1,residential,education,Sleep->Work,5
16,9,8-9,2,residential,education,Sleep->Work,5
16,9,8-9,3,residential,education,Sleep->Work,5
16,9,8-9,4,residential,education,Sleep->Work,5
16,9,8-9,5,residential,religious,Sleep->Leisure,4
16,9,8-9,6,residential,education,Sleep->Work,5
16,9,8-9,7,residential,education,Sleep->Work,5
16,9,8-9,8,residential,education,Sleep->Work,5
16,10,8-9,1,residential,commercial,Sleep->Work,11
16,10,8-9,2,residential,commercial,Sleep->Work,11
16,10,8-9,3,residential,commercial,Sleep->Work,11
16,10,8-9,4,residential,commercial,Sleep->Work,11
16,10,8-9,5,residential,civic,Sleep->Leisure,9
16,10,8-9,6,residential,commercial,Sleep->Work,11
16,10,8-9,7,residential,commercial,Sleep->Work,11
16,10,8-9,8,residential,commercial,Sleep->Work,11
16,11,8-9,1,residential,education,Sleep->Work,11
16,11,8-9,2,residential,education,Sleep->Work,12
16,11,8-9,3,residential,education,Sleep->Work,12
16,11,8-9,4,residential,education,Sleep->Work,11
16,11,8-9,5,residential,entertainment,Sleep->Leisure,10
16,11,8-9,6,residential,education,Sleep->Work,11
16,11,8-9,7,residential,education,Sleep->Work,11
16,11,8-9,8,residential,education,Sleep->Work,12
16,12,8-9,1,residential,education,Sleep->Work,5
16,12,8-9,2,residential,education,Sleep->Work,5
16,12,8-9,3,residential,education,Sleep->Work,5
16,12,8-9,4,residential,education,Sleep->Work,5
16,12,8-9,5,residential,religious,Sleep->Leisure,4
16,12,8-9,6,residential,education,Sleep->Work,5
16,12,8-9,7,residential,education,Sleep->Work,5
16,12,8-9,8,residential,education,Sleep->Work,5
16,14,8-9,1,residential,education,Sleep->Work,12
16,14,8-9,2,residential,education,Sleep->Work,13
16,14,8-9,3,residential,education,Sleep->Work,13
16,14,8-9,4,residential,education,Sleep->Work,12
16,14,8-9,5,residential,religious,Sleep->Leisure,11
16,14,8-9,6,residential,education,Sleep->Work,12
16,14,8-9,7,residential,education,Sleep->Work,12
16,14,8-9,8,residential,education,Sleep->Work,13
16,15,8-9,1,residential,education,Sleep->Work,2
16,15,8-9,2,residential,education,Sleep->Work,2
16,15,8-9,3,residential,education,Sleep->Work,2
16,15,8-9,4,residential,education,Sleep->Work,2
