Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 183,Region 71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,1,0.001,0,0,2,0.003,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0
Region 183,Region 72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 73,0,0,0,0,0,0,0,0,1,0.015,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0
Region 183,Region 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 76,1,0.002,2,0.008,2,0.013,0,0,0,0,1,0.016,1,0.01,0,0,0,0,2,0.003,16,0.014,13,0.013,16,0.021,5,0.007,4,0.005,6,0.007,6,0.008,5,0.006,8,0.007,8,0.008,8,0.008,3,0.003,2,0.003,3,0.006
Region 183,Region 77,0,0,0,0,0,0,0,0,1,0.015,1,0.016,0,0,0,0,1,0.002,0,0,2,0.002,1,0.001,0,0,1,0.001,1,0.001,0,0,0,0,0,0,3,0.003,1,0.001,0,0,0,0,1,0.001,1,0.002
Region 183,Region 78,1,0.002,0,0,1,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,1,0.001,1,0.001,2,0.003,4,0.005,1,0.001,1,0.001,1,0.001,0,0,1,0.001,0,0,1,0.001,2,0.003,2,0.004
Region 183,Region 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 80,1,0.002,1,0.004,2,0.013,2,0.022,2,0.031,0,0,1,0.01,1,0.004,0,0,0,0,2,0.002,1,0.001,0,0,0,0,2,0.003,1,0.001,1,0.001,1,0.001,0,0,2,0.002,0,0,2,0.002,2,0.003,1,0.002
Region 183,Region 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 82,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,1,0.002,0,0,1,0.001,1,0.001,2,0.003,0,0,1,0.001,2,0.002,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,2,0.004
Region 183,Region 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 85,1,0.002,1,0.004,0,0,0,0,0,0,1,0.016,0,0,0,0,0,0,2,0.003,2,0.002,1,0.001,2,0.003,0,0,4,0.005,3,0.004,1,0.001,2,0.002,2,0.002,2,0.002,3,0.003,1,0.001,1,0.001,1,0.002
Region 183,Region 86,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,1,0.001,1,0.001,0,0,1,0.001,0,0,0,0,1,0.001,0,0,0,0,4,0.004,0,0,0,0
Region 183,Region 87,1,0.002,0,0,0,0,1,0.011,2,0.031,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,2,0.002,3,0.004,0,0,1,0.001,0,0,2,0.002,2,0.002,1,0.001,0,0
Region 183,Region 88,1,0.002,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,2,0.002,3,0.004,1,0.001,2,0.003,2,0.002,1,0.001,1,0.001,2,0.002,1,0.001,1,0.001,1,0.001,0,0,2,0.004
Region 183,Region 89,3,0.006,2,0.008,0,0,0,0,0,0,0,0,1,0.01,1,0.004,0,0,2,0.003,11,0.01,12,0.012,7,0.009,2,0.003,3,0.004,10,0.012,7,0.009,11,0.012,13,0.012,10,0.01,10,0.009,6,0.007,4,0.006,7,0.013
Region 183,Region 90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,1,0.001,2,0.002,1,0.001,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,2,0.002,2,0.002,0,0,1,0.002
Region 183,Region 92,24,0.048,11,0.043,4,0.026,6,0.065,2,0.031,1,0.016,2,0.019,1,0.004,7,0.017,7,0.01,22,0.019,21,0.021,20,0.026,26,0.037,14,0.018,20,0.025,17,0.022,31,0.035,34,0.031,25,0.024,30,0.028,26,0.028,28,0.041,18,0.033
Region 183,Region 93,0,0,0,0,1,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0
Region 183,Region 94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0
Region 183,Region 95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,1,0.001,0,0,1,0.001,0,0,0,0
Region 183,Region 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 97,0,0,0,0,0,0,0,0,1,0.015,0,0,1,0.01,1,0.004,0,0,1,0.001,1,0.001,1,0.001,0,0,2,0.003,0,0,0,0,2,0.003,1,0.001,1,0.001,0,0,0,0,0,0,3,0.004,2,0.004
Region 183,Region 98,3,0.006,4,0.016,1,0.007,2,0.022,2,0.031,0,0,1,0.01,2,0.008,1,0.002,2,0.003,10,0.009,4,0.004,3,0.004,7,0.01,12,0.016,11,0.014,5,0.007,8,0.009,15,0.014,6,0.006,10,0.009,4,0.004,1,0.001,5,0.009
Region 183,Region 99,0,0,0,0,0,0,0,0,0,0,1,0.016,0,0,0,0,0,0,2,0.003,2,0.002,1,0.001,0,0,0,0,1,0.001,0,0,1,0.001,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0
Region 183,Region 100,3,0.006,1,0.004,2,0.013,0,0,1,0.015,0,0,0,0,0,0,1,0.002,1,0.001,13,0.011,11,0.011,7,0.009,3,0.004,3,0.004,8,0.01,8,0.011,2,0.002,13,0.012,11,0.011,6,0.006,3,0.003,3,0.004,3,0.006
Region 183,Region 101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,1,0.001,1,0.001,2,0.002,2,0.002,0,0,1,0.001,2,0.002,0,0,0,0
Region 183,Region 102,0,0,0,0,0,0,0,0,1,0.015,0,0,0,0,1,0.004,1,0.002,1,0.001,0,0,2,0.002,1,0.001,1,0.001,0,0,1,0.001,0,0,1,0.001,1,0.001,1,0.001,2,0.002,0,0,0,0,0,0
Region 183,Region 103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 183,Region 104,0,0,1,0.004,1,0.007,0,0,0,0,1,0.016,0,0,5,0.021,2,0.005,2,0.003,1,0.001,1,0.001,1,0.001,1,0.001,2,0.003,7,0.009,4,0.005,5,0.006,3,0.003,7,0.007,5,0.005,3,0.003,2,0.003,2,0.004
Region 183,Region 105,0,0,0,0,0,0,1,0.011,0,0,0,0,1,0.01,0,0,0,0,1,0.001,2,0.002,2,0.002,2,0.003,3,0.004,2,0.003,2,0.002,4,0.005,1,0.001,3,0.003,3,0.003,0,0,0,0,0,0,1,0.002
Region 183,Region 106,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,1,0.001,1,0.001,0,0,0,0,2,0.003,1,0.001,0,0,2,0.002,1,0.001,1,0.001,0,0,0,0
Region 183,Region 107,0,0,0,0,1,0.007,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,1,0.001,3,0.004,3,0.004,2,0.003,0,0,0,0,0,0,0,0,2,0.002,2,0.002,1,0.001,0,0,0,0
Region 183,Region 108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,0,0,0,0,1,0.001,0,0,0,0
Region 183,Region 109,6,0.012,1,0.004,3,0.02,5,0.054,4,0.061,0,0,2,0.019,9,0.038,9,0.022,5,0.007,14,0.012,14,0.014,9,0.012,5,0.007,11,0.014,16,0.02,14,0.018,13,0.014,5,0.005,8,0.008,8,0.008,11,0.012,8,0.012,8,0.015
Region 183,Region 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,2,0.002,0,0,0,0,1,0.001,0,0,0,0,1,0.001,2,0.002,0,0,1,0.001,1,0.001,1,0.001,0,0,0,0
Region 183,Region 111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004,0,0,0,0,1,0.001,0,0
Region 183,Region 113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 115,4,0.008,2,0.008,2,0.013,1,0.011,0,0,1,0.016,0,0,0,0,2,0.005,2,0.003,5,0.004,4,0.004,8,0.01,2,0.003,7,0.009,4,0.005,6,0.008,4,0.004,4,0.004,0,0,1,0.001,5,0.005,5,0.007,2,0.004
Region 183,Region 116,1,0.002,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,1,0.001,1,0.001,2,0.002,0,0,0,0,1,0.001,2,0.003,1,0.002
Region 183,Region 117,1,0.002,0,0,1,0.007,0,0,1,0.015,0,0,0,0,1,0.004,1,0.002,1,0.001,2,0.002,0,0,0,0,0,0,1,0.001,1,0.001,0,0,1,0.001,0,0,2,0.002,0,0,0,0,1,0.001,3,0.006
Region 183,Region 118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002
Region 183,Region 119,3,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,1,0.001,0,0,3,0.004,0,0,1,0.001,0,0,2,0.002,1,0.001,0,0,1,0.001,2,0.004
Region 183,Region 120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,2,0.002,0,0,0,0,0,0
Region 183,Region 121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,1,0.001,2,0.002,0,0,1,0.001,0,0,1,0.001,0,0,0,0,0,0,0,0
Region 183,Region 122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,2,0.003,0,0,1,0.001,0,0,1,0.001,0,0,0,0,1,0.001,2,0.002,3,0.003,0,0,0,0
Region 183,Region 125,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,1,0.001,1,0.001,0,0,0,0,0,0
Region 183,Region 126,1,0.002,1,0.004,1,0.007,1,0.011,1,0.015,0,0,0,0,0,0,1,0.002,1,0.001,3,0.003,2,0.002,0,0,1,0.001,1,0.001,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0
Region 183,Region 127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,1,0.001,1,0.001,0,0,0,0,0,0,1,0.001,0,0,0,0
Region 183,Region 128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 129,4,0.008,2,0.008,4,0.026,1,0.011,0,0,1,0.016,0,0,4,0.017,3,0.007,7,0.01,11,0.01,7,0.007,10,0.013,7,0.01,7,0.009,7,0.009,11,0.015,8,0.009,14,0.013,11,0.011,13,0.012,3,0.003,8,0.012,4,0.007
Region 183,Region 130,2,0.004,1,0.004,5,0.033,0,0,0,0,0,0,0,0,1,0.004,1,0.002,9,0.012,12,0.01,10,0.01,11,0.014,2,0.003,8,0.01,9,0.011,7,0.009,4,0.004,1,0.001,6,0.006,9,0.009,4,0.004,4,0.006,3,0.006
Region 183,Region 131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,2,0.002,1,0.001,2,0.003,1,0.001,1,0.001,2,0.002,0,0,2,0.002,4,0.004,6,0.006,2,0.002,2,0.002,0,0,1,0.002
Region 183,Region 132,0,0,1,0.004,0,0,0,0,0,0,1,0.016,0,0,2,0.008,1,0.002,2,0.003,1,0.001,0,0,1,0.001,1,0.001,0,0,1,0.001,1,0.001,2,0.002,1,0.001,0,0,1,0.001,0,0,0,0,1,0.002
Region 183,Region 133,11,0.022,5,0.02,2,0.013,3,0.032,3,0.046,1,0.016,0,0,3,0.013,8,0.019,8,0.011,20,0.017,23,0.023,10,0.013,10,0.014,14,0.018,22,0.027,27,0.036,28,0.031,41,0.037,33,0.032,23,0.022,20,0.022,14,0.021,7,0.013
Region 183,Region 134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,1,0.001,0,0,0,0,0,0,0,0
Region 183,Region 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,1,0.002,1,0.001,3,0.003,3,0.003,1,0.001,2,0.003,1,0.001,0,0,0,0,1,0.001,0,0,1,0.001,1,0.001,1,0.001,0,0,2,0.004
Region 183,Region 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,1,0.001,2,0.002,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 138,2,0.004,0,0,0,0,0,0,0,0,1,0.016,1,0.01,1,0.004,7,0.017,3,0.004,1,0.001,1,0.001,0,0,2,0.003,2,0.003,5,0.006,3,0.004,2,0.002,3,0.003,2,0.002,2,0.002,1,0.001,1,0.001,0,0
Region 183,Region 139,0,0,0,0,0,0,0,0,0,0,0,0,2,0.019,1,0.004,1,0.002,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,2,0.002,0,0,0,0,0,0,0,0
Region 183,Region 140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,1,0.002
Region 183,Region 141,3,0.006,1,0.004,1,0.007,1,0.011,0,0,0,0,1,0.01,1,0.004,2,0.005,2,0.003,10,0.009,5,0.005,8,0.01,6,0.008,8,0.01,10,0.012,8,0.011,7,0.008,5,0.005,5,0.005,10,0.009,5,0.005,6,0.009,2,0.004
Region 183,Region 142,0,0,1,0.004,1,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 183,Region 143,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,3,0.007,4,0.006,1,0.001,1,0.001,0,0,1,0.001,2,0.003,0,0,0,0,2,0.002,4,0.004,2,0.002,0,0,0,0,1,0.001,1,0.002
Region 183,Region 144,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,2,0.003,0,0,0,0,1,0.001,3,0.003,0,0,5,0.005,3,0.003,1,0.001,0,0
Region 183,Region 145,0,0,0,0,1,0.007,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 183,Region 146,0,0,0,0,0,0,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 147,6,0.012,0,0,1,0.007,1,0.011,0,0,0,0,2,0.019,2,0.008,5,0.012,5,0.007,5,0.004,3,0.003,4,0.005,7,0.01,6,0.008,6,0.007,5,0.007,6,0.007,2,0.002,1,0.001,4,0.004,12,0.013,4,0.006,7,0.013
Region 183,Region 148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 149,0,0,0,0,0,0,1,0.011,0,0,0,0,0,0,0,0,1,0.002,0,0,2,0.002,2,0.002,0,0,0,0,0,0,1,0.001,1,0.001,2,0.002,1,0.001,2,0.002,1,0.001,1,0.001,0,0,0,0
Region 183,Region 150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 152,0,0,0,0,0,0,0,0,1,0.015,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,2,0.003,0,0,1,0.001,1,0.001,3,0.003,0,0,0,0,1,0.001,0,0,1,0.002
Region 183,Region 153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 154,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0
Region 183,Region 155,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,3,0.003,1,0.001,1,0.001,3,0.004,1,0.002
Region 183,Region 156,0,0,0,0,0,0,1,0.011,0,0,0,0,0,0,1,0.004,0,0,0,0,1,0.001,1,0.001,0,0,0,0,0,0,1,0.001,0,0,2,0.002,2,0.002,1,0.001,1,0.001,0,0,0,0,0,0
Region 183,Region 157,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,2,0.002,2,0.002,0,0,0,0,1,0.002
Region 183,Region 158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,1,0.001,0,0,1,0.001,0,0,1,0.001,0,0,1,0.001,0,0,1,0.001,0,0,1,0.001,0,0
Region 183,Region 159,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.001,1,0.001,2,0.002,0,0,2,0.003,1,0.001,3,0.004,2,0.003,1,0.001,2,0.002,2,0.002,1,0.001,0,0,0,0,6,0.011
Region 183,Region 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 183,Region 161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,1,0.001,0,0,1,0.001,1,0.001,1,0.001,1,0.001,3,0.003,1,0.001,1,0.001,4,0.004,0,0,1,0.002
Region 183,Region 162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,0,0,1,0.001,0,0,0,0,0,0,1,0.001,0,0,3,0.003,2,0.002,1,0.001,0,0,1,0.001,1,0.002
Region 183,Region 163,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,0,0,0,0
Region 183,Region 164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,0,0,0,0,0,0,2,0.004
Region 183,Region 165,1,0.002,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,1,0.001,0,0,1,0.001,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,0,0,0,0
Region 183,Region 166,1,0.002,0,0,0,0,0,0,0,0,0,0,2,0.019,4,0.017,0,0,2,0.003,1,0.001,0,0,1,0.001,1,0.001,2,0.003,2,0.002,1,0.001,0,0,1,0.001,0,0,1,0.001,2,0.002,0,0,1,0.002
Region 183,Region 167,0,0,0,0,1,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,1,0.001,0,0,4,0.005,0,0,0,0,1,0.001,0,0,1,0.001,0,0,0,0
Region 183,Region 168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
