Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 43,Region 31,3,0.035,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0.005,2,0.005,0,0,1,0.004,4,0.017,0,0,4,0.014,3,0.011,1,0.003,10,0.03,4,0.01,8,0.02,6,0.02,3,0.014,4,0.02,4,0.026,4,0.033
Region 43,Region 32,1,0.012,0,0,0,0,0,0,1,0.043,0,0,2,0.019,9,0.041,9,0.025,7,0.023,2,0.008,1,0.004,2,0.008,1,0.003,0,0,1,0.003,1,0.003,2,0.005,0,0,2,0.007,0,0,0,0,1,0.006,1,0.008
Region 43,Region 33,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,1,0.002,1,0.003,0,0,0,0,0,0,1,0.008
Region 43,Region 34,6,0.07,2,0.047,1,0.038,0,0,1,0.043,0,0,0,0,5,0.023,9,0.025,6,0.019,4,0.016,3,0.013,6,0.023,4,0.014,11,0.039,13,0.042,14,0.043,11,0.028,13,0.032,10,0.033,7,0.032,8,0.041,5,0.032,6,0.05
Region 43,Region 35,0,0,2,0.047,2,0.076,0,0,0,0,0,0,0,0,2,0.009,4,0.011,4,0.013,3,0.012,2,0.008,3,0.011,3,0.01,1,0.004,1,0.003,7,0.021,5,0.013,3,0.007,5,0.016,1,0.005,3,0.015,1,0.006,2,0.017
Region 43,Region 36,2,0.023,1,0.023,0,0,0,0,1,0.043,0,0,0,0,1,0.005,4,0.011,7,0.023,1,0.004,3,0.013,0,0,2,0.007,5,0.018,6,0.019,3,0.009,4,0.01,2,0.005,3,0.01,0,0,0,0,0,0,2,0.017
Region 43,Region 37,0,0,0,0,0,0,2,0.096,0,0,0,0,1,0.01,2,0.009,3,0.008,7,0.023,6,0.024,2,0.008,2,0.008,3,0.01,2,0.007,3,0.01,5,0.015,7,0.018,5,0.012,1,0.003,1,0.005,2,0.01,2,0.013,1,0.008
Region 43,Region 38,2,0.023,1,0.023,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.005,3,0.01,0,0,2,0.008,0,0,0,0,1,0.004,2,0.006,0,0,0,0,0,0,0,0,3,0.014,1,0.005,0,0,0,0
Region 43,Region 39,3,0.035,3,0.07,1,0.038,1,0.048,4,0.173,4,0.094,15,0.143,24,0.11,60,0.164,59,0.19,33,0.133,32,0.135,30,0.114,42,0.142,47,0.165,43,0.14,40,0.122,52,0.132,67,0.164,41,0.135,12,0.056,12,0.061,12,0.077,15,0.124
Region 43,Region 40,3,0.035,0,0,0,0,1,0.048,0,0,1,0.023,1,0.01,9,0.041,12,0.033,11,0.035,5,0.02,5,0.021,1,0.004,1,0.003,3,0.011,3,0.01,6,0.018,3,0.008,3,0.007,2,0.007,3,0.014,0,0,2,0.013,3,0.025
Region 43,Region 41,3,0.035,1,0.023,0,0,2,0.096,1,0.043,1,0.023,1,0.01,5,0.023,12,0.033,11,0.035,3,0.012,2,0.008,7,0.027,8,0.027,3,0.011,5,0.016,3,0.009,10,0.025,8,0.02,4,0.013,1,0.005,3,0.015,4,0.026,3,0.025
Region 43,Region 42,4,0.047,1,0.023,0,0,1,0.048,1,0.043,0,0,1,0.01,1,0.005,2,0.005,2,0.006,0,0,1,0.004,1,0.004,3,0.01,3,0.011,3,0.01,10,0.03,9,0.023,5,0.012,6,0.02,1,0.005,6,0.031,3,0.019,0,0
Region 43,Region 43,27,0.314,17,0.399,1,0.038,5,0.241,4,0.173,7,0.164,12,0.114,27,0.123,67,0.183,42,0.135,55,0.222,36,0.152,57,0.216,77,0.261,55,0.193,57,0.185,79,0.24,93,0.236,103,0.253,86,0.283,56,0.259,69,0.351,31,0.199,16,0.133
Region 43,Region 44,2,0.023,2,0.047,0,0,0,0,0,0,2,0.047,2,0.019,11,0.05,13,0.035,27,0.087,6,0.024,10,0.042,1,0.004,4,0.014,7,0.025,3,0.01,3,0.009,6,0.015,14,0.034,9,0.03,3,0.014,1,0.005,1,0.006,0,0
Region 43,Region 45,0,0,0,0,0,0,0,0,1,0.043,0,0,2,0.019,3,0.014,3,0.008,3,0.01,2,0.008,0,0,3,0.011,5,0.017,3,0.011,3,0.01,2,0.006,2,0.005,3,0.007,2,0.007,1,0.005,0,0,2,0.013,1,0.008
Region 43,Region 46,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 43,Region 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,1,0.003,1,0.003,0,0,0,0,2,0.008,1,0.003,2,0.007,2,0.006,0,0,0,0,0,0,2,0.007,0,0,1,0.005,0,0,0,0
Region 43,Region 48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.008,0,0,3,0.012,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008
Region 43,Region 49,0,0,0,0,0,0,0,0,0,0,1,0.023,1,0.01,2,0.009,4,0.011,3,0.01,3,0.012,2,0.008,2,0.008,0,0,1,0.004,1,0.003,3,0.009,6,0.015,3,0.007,1,0.003,3,0.014,0,0,3,0.019,0,0
Region 44,Region 0,6,0.07,5,0.117,2,0.076,0,0,0,0,1,0.023,2,0.019,3,0.014,7,0.019,11,0.035,10,0.04,13,0.055,16,0.061,12,0.041,12,0.042,23,0.075,19,0.058,38,0.096,34,0.083,20,0.066,15,0.069,16,0.081,7,0.045,5,0.041
Region 44,Region 1,3,0.035,1,0.023,1,0.038,0,0,1,0.043,0,0,1,0.01,1,0.005,4,0.011,4,0.013,2,0.008,8,0.034,2,0.008,4,0.014,4,0.014,9,0.029,10,0.03,16,0.041,17,0.042,9,0.03,8,0.037,8,0.041,6,0.038,1,0.008
Region 44,Region 2,10,0.116,3,0.07,4,0.153,1,0.048,1,0.043,1,0.023,2,0.019,3,0.014,22,0.06,11,0.035,10,0.04,7,0.03,16,0.061,22,0.074,18,0.063,16,0.052,31,0.094,37,0.094,33,0.081,24,0.079,19,0.088,10,0.051,6,0.038,11,0.091
Region 44,Region 3,2,0.023,5,0.117,0,0,0,0,0,0,0,0,2,0.019,1,0.005,1,0.003,3,0.01,4,0.016,5,0.021,5,0.019,2,0.007,3,0.011,4,0.013,7,0.021,14,0.035,11,0.027,6,0.02,3,0.014,5,0.025,5,0.032,1,0.008
Region 44,Region 4,4,0.047,3,0.07,1,0.038,1,0.048,1,0.043,2,0.047,8,0.076,6,0.027,20,0.055,11,0.035,6,0.024,8,0.034,10,0.038,9,0.03,16,0.056,16,0.052,19,0.058,35,0.089,22,0.054,10,0.033,3,0.014,11,0.056,7,0.045,5,0.041
Region 44,Region 5,1,0.012,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,3,0.008,2,0.006,2,0.008,1,0.004,2,0.008,4,0.014,3,0.011,2,0.006,2,0.006,3,0.008,3,0.007,3,0.01,1,0.005,1,0.005,2,0.013,0,0
Region 44,Region 6,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,1,0.005,3,0.008,5,0.016,3,0.012,2,0.008,1,0.004,5,0.017,5,0.018,5,0.016,1,0.003,1,0.003,3,0.007,0,0,2,0.009,1,0.005,0,0,1,0.008
Region 44,Region 7,27,0.314,18,0.422,3,0.115,5,0.241,7,0.303,6,0.141,20,0.19,75,0.343,127,0.347,83,0.267,92,0.371,125,0.527,121,0.458,120,0.406,148,0.52,196,0.637,134,0.408,218,0.552,193,0.473,135,0.444,80,0.37,95,0.484,65,0.417,45,0.373
Region 44,Region 8,2,0.023,0,0,0,0,1,0.048,0,0,0,0,0,0,2,0.009,6,0.016,8,0.026,1,0.004,5,0.021,4,0.015,3,0.01,11,0.039,6,0.019,4,0.012,12,0.03,9,0.022,1,0.003,4,0.019,2,0.01,2,0.013,2,0.017
Region 44,Region 9,3,0.035,2,0.047,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,3,0.01,1,0.004,5,0.021,7,0.027,5,0.017,2,0.007,7,0.023,8,0.024,6,0.015,6,0.015,6,0.02,6,0.028,5,0.025,1,0.006,1,0.008
Region 44,Region 10,2,0.023,1,0.023,1,0.038,0,0,0,0,1,0.023,9,0.086,5,0.023,7,0.019,8,0.026,4,0.016,6,0.025,6,0.023,8,0.027,13,0.046,8,0.026,5,0.015,8,0.02,6,0.015,0,0,1,0.005,1,0.005,4,0.026,4,0.033
Region 44,Region 11,0,0,2,0.047,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,1,0.003,0,0,0,0,2,0.008,0,0,3,0.011,0,0,1,0.003,3,0.008,4,0.01,0,0,0,0,0,0,0,0,0,0
Region 44,Region 12,4,0.047,3,0.07,0,0,0,0,0,0,2,0.047,2,0.019,5,0.023,8,0.022,16,0.052,12,0.048,12,0.051,20,0.076,17,0.058,19,0.067,20,0.065,33,0.1,35,0.089,30,0.074,14,0.046,14,0.065,16,0.081,14,0.09,12,0.1
Region 44,Region 13,6,0.07,1,0.023,1,0.038,0,0,0,0,0,0,1,0.01,1,0.005,2,0.005,5,0.016,8,0.032,11,0.046,11,0.042,3,0.01,8,0.028,5,0.016,6,0.018,12,0.03,11,0.027,4,0.013,6,0.028,3,0.015,3,0.019,4,0.033
Region 44,Region 14,1,0.012,1,0.023,1,0.038,1,0.048,0,0,0,0,0,0,3,0.014,2,0.005,2,0.006,2,0.008,0,0,1,0.004,5,0.017,2,0.007,3,0.01,1,0.003,7,0.018,6,0.015,2,0.007,0,0,0,0,0,0,2,0.017
Region 44,Region 15,1,0.012,0,0,0,0,0,0,1,0.043,1,0.023,0,0,0,0,2,0.005,2,0.006,3,0.012,0,0,1,0.004,0,0,0,0,1,0.003,3,0.009,2,0.005,1,0.002,1,0.003,0,0,0,0,1,0.006,1,0.008
Region 44,Region 16,1,0.012,1,0.023,2,0.076,2,0.096,0,0,1,0.023,1,0.01,1,0.005,3,0.008,4,0.013,1,0.004,2,0.008,1,0.004,3,0.01,4,0.014,0,0,5,0.015,10,0.025,4,0.01,2,0.007,2,0.009,3,0.015,4,0.026,0,0
Region 44,Region 17,12,0.14,5,0.117,5,0.191,3,0.145,3,0.13,0,0,1,0.01,4,0.018,24,0.066,19,0.061,18,0.073,25,0.105,19,0.072,24,0.081,22,0.077,32,0.104,22,0.067,37,0.094,20,0.049,13,0.043,19,0.088,14,0.071,14,0.09,13,0.108
Region 44,Region 18,6,0.07,3,0.07,0,0,0,0,1,0.043,1,0.023,2,0.019,5,0.023,10,0.027,17,0.055,15,0.06,8,0.034,13,0.049,14,0.047,9,0.032,22,0.071,18,0.055,30,0.076,30,0.074,19,0.062,11,0.051,8,0.041,11,0.071,9,0.075
Region 44,Region 19,11,0.128,10,0.235,5,0.191,7,0.338,3,0.13,9,0.211,14,0.133,29,0.132,58,0.158,41,0.132,51,0.205,58,0.245,62,0.235,52,0.176,63,0.221,56,0.182,84,0.256,120,0.304,95,0.233,67,0.22,53,0.245,41,0.209,23,0.147,23,0.191
Region 44,Region 20,14,0.163,9,0.211,5,0.191,4,0.193,2,0.087,2,0.047,7,0.067,11,0.05,26,0.071,31,0.1,29,0.117,33,0.139,43,0.163,38,0.129,42,0.148,58,0.188,44,0.134,60,0.152,62,0.152,35,0.115,32,0.148,34,0.173,18,0.115,22,0.182
Region 44,Region 21,28,0.326,8,0.188,7,0.267,4,0.193,1,0.043,4,0.094,9,0.086,16,0.073,75,0.205,100,0.322,66,0.266,59,0.249,99,0.375,113,0.383,78,0.274,81,0.263,104,0.316,157,0.398,183,0.449,235,0.773,135,0.625,104,0.53,82,0.526,44,0.365
Region 44,Region 22,2,0.023,1,0.023,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,1,0.003,4,0.016,2,0.008,3,0.011,1,0.003,5,0.018,4,0.013,6,0.018,20,0.051,12,0.029,5,0.016,7,0.032,4,0.02,6,0.038,1,0.008
Region 44,Region 23,3,0.035,3,0.07,2,0.076,2,0.096,0,0,3,0.07,2,0.019,8,0.037,26,0.071,21,0.068,23,0.093,26,0.11,41,0.155,29,0.098,37,0.13,41,0.133,50,0.152,54,0.137,67,0.164,100,0.329,37,0.171,27,0.138,27,0.173,17,0.141
Region 44,Region 24,4,0.047,3,0.07,5,0.191,2,0.096,0,0,1,0.023,0,0,4,0.018,9,0.025,9,0.029,5,0.02,3,0.013,5,0.019,9,0.03,6,0.021,12,0.039,23,0.07,16,0.041,15,0.037,7,0.023,8,0.037,6,0.031,4,0.026,10,0.083
Region 44,Region 25,4,0.047,2,0.047,0,0,0,0,4,0.173,1,0.023,0,0,3,0.014,2,0.005,6,0.019,5,0.02,8,0.034,6,0.023,7,0.024,9,0.032,9,0.029,8,0.024,11,0.028,9,0.022,3,0.01,4,0.019,8,0.041,4,0.026,2,0.017
Region 44,Region 26,23,0.267,7,0.164,7,0.267,2,0.096,4,0.173,5,0.117,14,0.133,38,0.174,72,0.197,74,0.238,55,0.222,78,0.329,77,0.292,80,0.271,82,0.288,92,0.299,141,0.429,225,0.57,176,0.431,83,0.273,72,0.333,68,0.346,36,0.231,22,0.182
Region 44,Region 27,10,0.116,7,0.164,4,0.153,4,0.193,1,0.043,2,0.047,3,0.029,11,0.05,20,0.055,20,0.064,21,0.085,36,0.152,30,0.114,35,0.118,28,0.098,38,0.123,34,0.103,38,0.096,40,0.098,29,0.095,22,0.102,17,0.087,25,0.16,15,0.124
Region 44,Region 28,2,0.023,0,0,4,0.153,3,0.145,0,0,0,0,2,0.019,7,0.032,13,0.035,11,0.035,6,0.024,7,0.03,6,0.023,6,0.02,15,0.053,9,0.029,6,0.018,15,0.038,10,0.025,12,0.039,8,0.037,4,0.02,6,0.038,3,0.025
Region 44,Region 29,17,0.198,9,0.211,6,0.229,3,0.145,3,0.13,3,0.07,6,0.057,12,0.055,15,0.041,15,0.048,26,0.105,15,0.063,29,0.11,34,0.115,26,0.091,23,0.075,23,0.07,43,0.109,52,0.127,40,0.132,33,0.153,20,0.102,27,0.173,11,0.091
Region 44,Region 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.004,0,0,0,0,1,0.003,0,0,3,0.01,0,0,2,0.005,0,0,1,0.003,2,0.009,1,0.005,1,0.006,1,0.008
Region 44,Region 31,3,0.035,0,0,1,0.038,0,0,0,0,0,0,4,0.038,0,0,5,0.014,3,0.01,3,0.012,4,0.017,6,0.023,4,0.014,7,0.025,6,0.019,11,0.033,5,0.013,8,0.02,5,0.016,4,0.019,4,0.02,2,0.013,4,0.033
Region 44,Region 32,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,14,0.038,15,0.048,3,0.012,4,0.017,2,0.008,1,0.003,1,0.004,5,0.016,4,0.012,5,0.013,7,0.017,2,0.007,1,0.005,7,0.036,2,0.013,4,0.033
Region 44,Region 33,0,0,1,0.023,0,0,0,0,1,0.043,0,0,2,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,2,0.006,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0
Region 44,Region 34,1,0.012,2,0.047,0,0,0,0,2,0.087,1,0.023,0,0,0,0,1,0.003,4,0.013,3,0.012,1,0.004,3,0.011,0,0,2,0.007,1,0.003,4,0.012,8,0.02,6,0.015,0,0,1,0.005,5,0.025,3,0.019,1,0.008
Region 44,Region 35,5,0.058,7,0.164,3,0.115,1,0.048,2,0.087,2,0.047,3,0.029,6,0.027,5,0.014,6,0.019,6,0.024,7,0.03,10,0.038,10,0.034,9,0.032,12,0.039,8,0.024,13,0.033,13,0.032,9,0.03,8,0.037,13,0.066,10,0.064,9,0.075
Region 44,Region 36,0,0,1,0.023,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.005,2,0.006,2,0.008,1,0.004,5,0.019,0,0,4,0.014,2,0.006,0,0,1,0.003,3,0.007,0,0,2,0.009,3,0.015,2,0.013,2,0.017
Region 44,Region 37,36,0.419,16,0.375,15,0.573,6,0.289,6,0.26,2,0.047,7,0.067,13,0.059,34,0.093,80,0.258,75,0.302,51,0.215,94,0.356,85,0.288,84,0.295,77,0.25,79,0.24,147,0.372,172,0.422,124,0.408,75,0.347,72,0.367,53,0.34,37,0.307
Region 44,Region 38,2,0.023,4,0.094,2,0.076,1,0.048,1,0.043,1,0.023,2,0.019,3,0.014,6,0.016,5,0.016,12,0.048,6,0.025,9,0.034,11,0.037,14,0.049,11,0.036,10,0.03,16,0.041,18,0.044,10,0.033,5,0.023,6,0.031,2,0.013,1,0.008
Region 44,Region 39,2,0.023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,5,0.014,5,0.016,1,0.004,4,0.017,6,0.023,7,0.024,3,0.011,5,0.016,10,0.03,18,0.046,21,0.051,3,0.01,1,0.005,4,0.02,2,0.013,2,0.017
Region 44,Region 40,1,0.012,1,0.023,0,0,1,0.048,0,0,0,0,1,0.01,0,0,5,0.014,2,0.006,0,0,0,0,2,0.008,1,0.003,3,0.011,1,0.003,3,0.009,3,0.008,1,0.002,1,0.003,0,0,2,0.01,1,0.006,0,0
Region 44,Region 41,16,0.186,9,0.211,2,0.076,7,0.338,0,0,7,0.164,6,0.057,16,0.073,28,0.076,66,0.213,37,0.149,31,0.131,39,0.148,45,0.152,47,0.165,65,0.211,76,0.231,83,0.21,84,0.206,52,0.171,23,0.106,39,0.199,29,0.186,12,0.1
Region 44,Region 42,3,0.035,0,0,1,0.038,3,0.145,0,0,1,0.023,0,0,4,0.018,6,0.016,6,0.019,5,0.02,3,0.013,4,0.015,4,0.014,2,0.007,4,0.013,5,0.015,7,0.018,8,0.02,2,0.007,6,0.028,6,0.031,4,0.026,5,0.041
Region 44,Region 43,3,0.035,1,0.023,2,0.076,0,0,0,0,0,0,1,0.01,1,0.005,1,0.003,2,0.006,1,0.004,2,0.008,5,0.019,6,0.02,6,0.021,7,0.023,9,0.027,13,0.033,12,0.029,7,0.023,1,0.005,2,0.01,6,0.038,4,0.033
Region 44,Region 44,87,1.012,46,1.079,23,0.878,16,0.772,12,0.519,12,0.282,16,0.152,56,0.256,178,0.486,306,0.986,232,0.935,192,0.81,238,0.901,328,1.11,273,0.959,174,0.565,242,0.736,262,0.664,326,0.799,232,0.763,158,0.731,192,0.978,170,1.09,94,0.779
Region 44,Region 45,1,0.012,5,0.117,3,0.115,2,0.096,0,0,0,0,0,0,1,0.005,9,0.025,4,0.013,8,0.032,8,0.034,6,0.023,5,0.017,9,0.032,5,0.016,8,0.024,8,0.02,11,0.027,4,0.013,2,0.009,7,0.036,1,0.006,3,0.025
Region 44,Region 46,0,0,1,0.023,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,2,0.006,2,0.008,0,0,2,0.008,0,0,0,0,0,0,1,0.003,2,0.005,0,0,1,0.003,0,0,2,0.01,0,0,1,0.008
Region 44,Region 47,7,0.081,1,0.023,3,0.115,0,0,1,0.043,1,0.023,2,0.019,7,0.032,9,0.025,12,0.039,7,0.028,7,0.03,19,0.072,12,0.041,21,0.074,13,0.042,10,0.03,19,0.048,26,0.064,11,0.036,6,0.028,6,0.031,7,0.045,6,0.05
Region 44,Region 48,0,0,1,0.023,0,0,0,0,0,0,0,0,0,0,2,0.009,2,0.005,4,0.013,2,0.008,0,0,2,0.008,3,0.01,6,0.021,4,0.013,4,0.012,4,0.01,8,0.02,2,0.007,1,0.005,3,0.015,0,0,1,0.008
Region 44,Region 49,7,0.081,0,0,2,0.076,2,0.096,2,0.087,1,0.023,4,0.038,8,0.037,26,0.071,19,0.061,25,0.101,13,0.055,22,0.083,24,0.081,27,0.095,25,0.081,29,0.088,54,0.137,51,0.125,29,0.095,11,0.051,20,0.102,15,0.096,14,0.116
Region 45,Region 0,3,0.035,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,4,0.011,2,0.006,3,0.012,1,0.004,4,0.015,4,0.014,5,0.018,4,0.013,0,0,4,0.01,3,0.007,1,0.003,1,0.005,1,0.005,0,0,1,0.008
Region 45,Region 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,0,0,1,0.003,1,0.004,0,0,2,0.006,2,0.005,1,0.002,0,0,0,0,0,0,1,0.006,0,0
Region 45,Region 2,0,0,0,0,1,0.038,0,0,0,0,0,0,0,0,0,0,4,0.011,1,0.003,1,0.004,2,0.008,1,0.004,3,0.01,1,0.004,4,0.013,0,0,3,0.008,1,0.002,1,0.003,2,0.009,0,0,2,0.013,0,0
Region 45,Region 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,2,0.009,1,0.003,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,1,0.005,0,0,1,0.008
Region 45,Region 4,1,0.012,1,0.023,0,0,0,0,2,0.087,2,0.047,5,0.048,13,0.059,16,0.044,18,0.058,13,0.052,20,0.084,20,0.076,15,0.051,19,0.067,28,0.091,19,0.058,25,0.063,21,0.051,13,0.043,13,0.06,7,0.036,3,0.019,5,0.041
Region 45,Region 5,2,0.023,3,0.07,1,0.038,1,0.048,0,0,0,0,4,0.038,5,0.023,12,0.033,15,0.048,6,0.024,4,0.017,17,0.064,9,0.03,15,0.053,12,0.039,19,0.058,15,0.038,8,0.02,8,0.026,5,0.023,7,0.036,4,0.026,4,0.033
Region 45,Region 6,3,0.035,2,0.047,5,0.191,1,0.048,1,0.043,0,0,0,0,6,0.027,10,0.027,10,0.032,5,0.02,6,0.025,7,0.027,6,0.02,9,0.032,8,0.026,12,0.037,11,0.028,8,0.02,6,0.02,3,0.014,5,0.025,5,0.032,6,0.05
Region 45,Region 7,2,0.023,1,0.023,0,0,0,0,1,0.043,0,0,5,0.048,11,0.05,11,0.03,7,0.023,7,0.028,7,0.03,16,0.061,10,0.034,8,0.028,6,0.019,6,0.018,8,0.02,8,0.02,4,0.013,5,0.023,4,0.02,5,0.032,3,0.025
Region 45,Region 8,3,0.035,1,0.023,1,0.038,0,0,0,0,1,0.023,2,0.019,4,0.018,11,0.03,8,0.026,1,0.004,2,0.008,5,0.019,6,0.02,2,0.007,5,0.016,7,0.021,12,0.03,8,0.02,4,0.013,5,0.023,6,0.031,5,0.032,1,0.008
Region 45,Region 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,1,0.003,1,0.005,0,0,0,0,0,0
Region 45,Region 10,0,0,0,0,0,0,0,0,2,0.087,3,0.07,1,0.01,0,0,0,0,0,0,1,0.004,1,0.004,0,0,2,0.007,2,0.007,3,0.01,1,0.003,1,0.003,0,0,0,0,1,0.005,0,0,0,0,1,0.008
Region 45,Region 11,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,3,0.01,0,0,1,0.003,2,0.006,0,0,3,0.007,2,0.007,2,0.009,1,0.005,0,0,2,0.017
Region 45,Region 12,1,0.012,0,0,1,0.038,0,0,0,0,0,0,1,0.01,0,0,1,0.003,2,0.006,2,0.008,2,0.008,2,0.008,2,0.007,3,0.011,2,0.006,2,0.006,2,0.005,3,0.007,1,0.003,1,0.005,0,0,1,0.006,1,0.008
Region 45,Region 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.004,1,0.004,0,0,0,0,1,0.004,1,0.003,1,0.003,1,0.003,1,0.002,0,0,0,0,0,0,0,0,0,0
Region 45,Region 14,1,0.012,0,0,1,0.038,0,0,0,0,0,0,2,0.019,11,0.05,30,0.082,9,0.029,12,0.048,4,0.017,6,0.023,9,0.03,9,0.032,7,0.023,7,0.021,11,0.028,12,0.029,14,0.046,4,0.019,6,0.031,1,0.006,0,0
