Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 8,Region 22,18,0.2,6,0.159,4,0.174,1,0.065,0,0,2,0.067,10,0.13,18,0.097,51,0.146,70,0.18,59,0.187,52,0.184,56,0.193,71,0.226,50,0.156,86,0.251,97,0.262,132,0.303,126,0.274,75,0.216,70,0.286,65,0.298,39,0.215,34,0.242
Region 8,Region 23,24,0.267,12,0.317,5,0.217,3,0.196,8,0.532,12,0.403,24,0.311,51,0.276,107,0.307,112,0.288,84,0.266,95,0.336,127,0.437,119,0.379,85,0.265,74,0.216,77,0.208,70,0.161,59,0.128,68,0.196,76,0.311,87,0.399,75,0.413,50,0.356
Region 8,Region 24,4,0.045,1,0.026,2,0.087,1,0.065,0,0,2,0.067,1,0.013,2,0.011,6,0.017,3,0.008,5,0.016,6,0.021,11,0.038,14,0.045,12,0.037,9,0.026,11,0.03,13,0.03,17,0.037,17,0.049,16,0.065,13,0.06,17,0.094,8,0.057
Region 8,Region 25,10,0.111,3,0.079,6,0.26,2,0.131,4,0.266,8,0.269,13,0.169,21,0.114,31,0.089,32,0.082,34,0.108,27,0.096,38,0.131,37,0.118,21,0.066,20,0.058,17,0.046,15,0.034,25,0.054,24,0.069,22,0.09,21,0.096,14,0.077,10,0.071
Region 9,Region 0,3,0.033,1,0.026,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,6,0.015,7,0.022,5,0.018,2,0.007,3,0.01,7,0.022,6,0.018,5,0.014,4,0.009,7,0.015,4,0.012,3,0.012,2,0.009,4,0.022,0,0
Region 9,Region 1,7,0.078,7,0.185,0,0,2,0.131,2,0.133,2,0.067,2,0.026,9,0.049,17,0.049,25,0.064,23,0.073,5,0.018,9,0.031,5,0.016,7,0.022,9,0.026,10,0.027,15,0.034,28,0.061,13,0.037,9,0.037,6,0.027,5,0.028,4,0.028
Region 9,Region 2,6,0.067,3,0.079,0,0,0,0,0,0,1,0.034,0,0,8,0.043,6,0.017,19,0.049,11,0.035,7,0.025,3,0.01,3,0.01,3,0.009,5,0.015,7,0.019,16,0.037,25,0.054,16,0.046,2,0.008,2,0.009,1,0.006,1,0.007
Region 9,Region 3,12,0.134,6,0.159,2,0.087,2,0.131,1,0.066,0,0,3,0.039,5,0.027,20,0.057,27,0.069,16,0.051,13,0.046,23,0.079,31,0.099,25,0.078,19,0.055,30,0.081,51,0.117,76,0.165,45,0.13,32,0.131,36,0.165,16,0.088,10,0.071
Region 9,Region 4,1,0.011,1,0.026,0,0,0,0,0,0,1,0.034,0,0,0,0,4,0.011,2,0.005,3,0.01,2,0.007,2,0.007,7,0.022,4,0.012,1,0.003,3,0.008,7,0.016,10,0.022,3,0.009,0,0,2,0.009,2,0.011,2,0.014
Region 9,Region 5,3,0.033,2,0.053,0,0,1,0.065,1,0.066,1,0.034,3,0.039,14,0.076,13,0.037,14,0.036,21,0.067,32,0.113,29,0.1,22,0.07,22,0.069,13,0.038,18,0.049,16,0.037,24,0.052,15,0.043,15,0.061,15,0.069,7,0.039,2,0.014
Region 9,Region 6,2,0.022,3,0.079,3,0.13,1,0.065,1,0.066,1,0.034,2,0.026,6,0.032,7,0.02,7,0.018,4,0.013,5,0.018,6,0.021,4,0.013,4,0.012,8,0.023,8,0.022,12,0.028,10,0.022,5,0.014,1,0.004,4,0.018,3,0.017,1,0.007
Region 9,Region 7,6,0.067,1,0.026,0,0,1,0.065,1,0.066,0,0,3,0.039,12,0.065,22,0.063,20,0.051,15,0.048,8,0.028,12,0.041,15,0.048,14,0.044,15,0.044,11,0.03,17,0.039,22,0.048,12,0.035,11,0.045,7,0.032,6,0.033,5,0.036
Region 9,Region 8,5,0.056,6,0.159,3,0.13,2,0.131,2,0.133,4,0.134,3,0.039,7,0.038,34,0.098,46,0.118,33,0.105,20,0.071,20,0.069,19,0.06,27,0.084,27,0.079,27,0.073,43,0.099,34,0.074,20,0.058,17,0.07,19,0.087,8,0.044,8,0.057
Region 9,Region 9,86,0.957,36,0.952,20,0.868,15,0.98,14,0.93,25,0.84,54,0.7,121,0.655,255,0.732,346,0.89,287,0.909,256,0.906,344,1.185,370,1.178,381,1.189,333,0.972,413,1.115,547,1.255,572,1.242,455,1.31,311,1.272,274,1.256,187,1.029,96,0.684
Region 9,Region 10,21,0.234,14,0.37,12,0.521,1,0.065,3,0.199,2,0.067,12,0.156,25,0.135,30,0.086,50,0.129,41,0.13,34,0.12,31,0.107,33,0.105,31,0.097,45,0.131,46,0.124,62,0.142,40,0.087,21,0.06,11,0.045,11,0.05,12,0.066,11,0.078
Region 9,Region 11,2,0.022,2,0.053,0,0,0,0,0,0,0,0,1,0.013,0,0,2,0.006,0,0,1,0.003,4,0.014,1,0.003,1,0.003,1,0.003,2,0.006,1,0.003,2,0.005,1,0.002,2,0.006,0,0,2,0.009,3,0.017,0,0
Region 9,Region 12,25,0.278,11,0.291,11,0.477,7,0.457,0,0,5,0.168,25,0.324,34,0.184,60,0.172,73,0.188,37,0.117,30,0.106,31,0.107,32,0.102,48,0.15,34,0.099,58,0.157,68,0.156,81,0.176,52,0.15,33,0.135,22,0.101,12,0.066,9,0.064
Region 9,Region 13,3,0.033,2,0.053,2,0.087,1,0.065,1,0.066,0,0,2,0.026,15,0.081,19,0.055,23,0.059,16,0.051,8,0.028,8,0.028,11,0.035,19,0.059,12,0.035,14,0.038,19,0.044,24,0.052,15,0.043,8,0.033,19,0.087,6,0.033,7,0.05
Region 9,Region 14,8,0.089,2,0.053,1,0.043,0,0,0,0,0,0,2,0.026,4,0.022,15,0.043,19,0.049,7,0.022,5,0.018,10,0.034,5,0.016,6,0.019,13,0.038,15,0.041,18,0.041,17,0.037,8,0.023,4,0.016,15,0.069,12,0.066,7,0.05
Region 9,Region 15,3,0.033,1,0.026,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,2,0.005,1,0.003,1,0.004,2,0.007,0,0,1,0.003,1,0.003,2,0.005,1,0.002,2,0.004,1,0.003,0,0,0,0,0,0,0,0
Region 9,Region 16,0,0,0,0,1,0.043,0,0,0,0,0,0,0,0,0,0,8,0.023,4,0.01,4,0.013,0,0,2,0.007,0,0,3,0.009,6,0.018,8,0.022,12,0.028,15,0.033,8,0.023,7,0.029,3,0.014,2,0.011,1,0.007
Region 9,Region 17,37,0.412,29,0.767,4,0.174,5,0.327,5,0.332,6,0.202,17,0.22,17,0.092,77,0.221,108,0.278,53,0.168,29,0.103,20,0.069,26,0.083,35,0.109,40,0.117,46,0.124,72,0.165,75,0.163,31,0.089,19,0.078,19,0.087,26,0.143,14,0.1
Region 9,Region 18,1,0.011,1,0.026,0,0,0,0,0,0,0,0,1,0.013,0,0,4,0.011,3,0.008,1,0.003,1,0.004,0,0,0,0,0,0,0,0,2,0.005,2,0.005,1,0.002,0,0,1,0.004,0,0,0,0,0,0
Region 9,Region 19,3,0.033,1,0.026,1,0.043,0,0,0,0,0,0,1,0.013,2,0.011,3,0.009,2,0.005,3,0.01,1,0.004,2,0.007,1,0.003,5,0.016,12,0.035,6,0.016,3,0.007,1,0.002,3,0.009,2,0.008,3,0.014,2,0.011,5,0.036
Region 9,Region 20,16,0.178,12,0.317,8,0.347,0,0,0,0,0,0,7,0.091,15,0.081,36,0.103,69,0.177,28,0.089,34,0.12,22,0.076,22,0.07,25,0.078,21,0.061,25,0.068,17,0.039,38,0.083,24,0.069,20,0.082,11,0.05,12,0.066,5,0.036
Region 9,Region 21,3,0.033,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,3,0.009,10,0.026,8,0.025,3,0.011,5,0.017,6,0.019,3,0.009,9,0.026,10,0.027,11,0.025,22,0.048,9,0.026,7,0.029,2,0.009,2,0.011,1,0.007
Region 9,Region 22,25,0.278,9,0.238,5,0.217,2,0.131,4,0.266,6,0.202,11,0.143,25,0.135,70,0.201,110,0.283,80,0.253,65,0.23,79,0.272,62,0.197,67,0.209,62,0.181,77,0.208,92,0.211,128,0.278,92,0.265,53,0.217,58,0.266,44,0.242,24,0.171
Region 9,Region 23,11,0.122,8,0.212,3,0.13,2,0.131,0,0,6,0.202,7,0.091,14,0.076,15,0.043,18,0.046,10,0.032,12,0.042,10,0.034,12,0.038,14,0.044,9,0.026,12,0.032,17,0.039,18,0.039,13,0.037,5,0.02,14,0.064,5,0.028,0,0
Region 9,Region 24,6,0.067,2,0.053,2,0.087,0,0,3,0.199,1,0.034,3,0.039,15,0.081,56,0.161,49,0.126,37,0.117,31,0.11,30,0.103,38,0.121,35,0.109,42,0.123,50,0.135,78,0.179,93,0.202,54,0.156,47,0.192,34,0.156,13,0.072,9,0.064
Region 9,Region 25,0,0,0,0,0,0,1,0.065,0,0,0,0,0,0,3,0.016,3,0.009,5,0.013,2,0.006,6,0.021,3,0.01,3,0.01,1,0.003,1,0.003,0,0,2,0.005,3,0.007,1,0.003,1,0.004,0,0,0,0,0,0
Region 10,Region 0,13,0.145,3,0.079,1,0.043,1,0.065,3,0.199,2,0.067,11,0.143,23,0.124,25,0.072,34,0.087,33,0.105,30,0.106,34,0.117,36,0.115,33,0.103,30,0.088,42,0.113,40,0.092,46,0.1,35,0.101,24,0.098,28,0.128,20,0.11,27,0.192
Region 10,Region 1,44,0.49,11,0.291,5,0.217,7,0.457,5,0.332,12,0.403,39,0.506,69,0.373,160,0.459,178,0.458,111,0.352,99,0.35,124,0.427,137,0.436,141,0.44,156,0.455,191,0.516,249,0.571,301,0.654,225,0.648,137,0.56,152,0.697,126,0.693,92,0.655
Region 10,Region 2,8,0.089,7,0.185,3,0.13,2,0.131,2,0.133,6,0.202,20,0.259,39,0.211,64,0.184,62,0.159,36,0.114,26,0.092,32,0.11,28,0.089,27,0.084,46,0.134,44,0.119,94,0.216,151,0.328,84,0.242,22,0.09,19,0.087,24,0.132,25,0.178
Region 10,Region 3,5,0.056,3,0.079,0,0,1,0.065,1,0.066,0,0,1,0.013,1,0.005,5,0.014,13,0.033,10,0.032,14,0.05,11,0.038,19,0.06,17,0.053,17,0.05,17,0.046,17,0.039,27,0.059,19,0.055,21,0.086,13,0.06,12,0.066,12,0.085
Region 10,Region 4,10,0.111,0,0,1,0.043,0,0,0,0,1,0.034,3,0.039,7,0.038,12,0.034,26,0.067,13,0.041,14,0.05,13,0.045,24,0.076,24,0.075,18,0.053,30,0.081,34,0.078,34,0.074,34,0.098,25,0.102,26,0.119,20,0.11,18,0.128
Region 10,Region 5,12,0.134,10,0.264,6,0.26,5,0.327,4,0.266,19,0.638,64,0.83,108,0.584,72,0.207,95,0.244,115,0.364,136,0.481,112,0.386,133,0.423,131,0.409,115,0.336,74,0.2,80,0.184,101,0.219,88,0.253,68,0.278,86,0.394,109,0.6,88,0.627
Region 10,Region 6,22,0.245,6,0.159,3,0.13,3,0.196,2,0.133,1,0.034,11,0.143,19,0.103,19,0.055,49,0.126,49,0.155,45,0.159,54,0.186,81,0.258,57,0.178,63,0.184,66,0.178,97,0.223,113,0.245,101,0.291,69,0.282,60,0.275,53,0.292,54,0.385
Region 10,Region 7,21,0.234,7,0.185,16,0.694,11,0.718,8,0.532,16,0.537,36,0.467,92,0.498,98,0.281,87,0.224,79,0.25,86,0.304,73,0.251,77,0.245,90,0.281,70,0.204,73,0.197,79,0.181,86,0.187,89,0.256,52,0.213,35,0.16,55,0.303,30,0.214
Region 10,Region 8,19,0.211,13,0.344,12,0.521,10,0.653,5,0.332,10,0.336,15,0.194,33,0.179,66,0.19,75,0.193,59,0.187,54,0.191,75,0.258,69,0.22,67,0.209,76,0.222,79,0.213,99,0.227,83,0.18,65,0.187,55,0.225,48,0.22,43,0.237,21,0.15
Region 10,Region 9,6,0.067,4,0.106,2,0.087,2,0.131,1,0.066,10,0.336,23,0.298,29,0.157,29,0.083,25,0.064,32,0.101,24,0.085,31,0.107,29,0.092,30,0.094,36,0.105,40,0.108,35,0.08,30,0.065,39,0.112,14,0.057,17,0.078,9,0.05,13,0.093
Region 10,Region 10,150,1.669,67,1.772,67,2.907,29,1.894,39,2.591,75,2.519,176,2.281,339,1.835,613,1.76,718,1.846,576,1.825,585,2.07,602,2.074,732,2.33,739,2.306,735,2.145,827,2.233,921,2.113,957,2.078,650,1.872,440,1.799,419,1.92,345,1.898,270,1.923
Region 10,Region 11,5,0.056,2,0.053,0,0,0,0,1,0.066,0,0,2,0.026,3,0.016,6,0.017,2,0.005,1,0.003,5,0.018,5,0.017,6,0.019,3,0.009,7,0.02,19,0.051,14,0.032,11,0.024,7,0.02,2,0.008,10,0.046,4,0.022,5,0.036
Region 10,Region 12,14,0.156,11,0.291,8,0.347,4,0.261,4,0.266,17,0.571,29,0.376,63,0.341,64,0.184,80,0.206,51,0.162,45,0.159,57,0.196,47,0.15,65,0.203,68,0.198,73,0.197,72,0.165,83,0.18,57,0.164,44,0.18,40,0.183,33,0.182,26,0.185
Region 10,Region 13,34,0.378,7,0.185,11,0.477,9,0.588,7,0.465,11,0.369,25,0.324,82,0.444,147,0.422,119,0.306,125,0.396,133,0.471,122,0.42,149,0.474,112,0.349,141,0.411,148,0.4,140,0.321,136,0.295,104,0.3,91,0.372,108,0.495,74,0.407,84,0.598
Region 10,Region 14,58,0.645,26,0.688,23,0.998,32,2.09,35,2.326,83,2.788,174,2.255,297,1.607,383,1.1,451,1.16,381,1.207,360,1.274,353,1.216,407,1.296,426,1.329,436,1.272,391,1.056,311,0.713,329,0.714,296,0.852,261,1.067,182,0.834,149,0.82,128,0.912
Region 10,Region 15,2,0.022,2,0.053,0,0,0,0,2,0.133,3,0.101,4,0.052,0,0,4,0.011,13,0.033,7,0.022,4,0.014,7,0.024,6,0.019,4,0.012,6,0.018,11,0.03,17,0.039,14,0.03,5,0.014,6,0.025,6,0.027,8,0.044,8,0.057
Region 10,Region 16,2,0.022,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,12,0.034,14,0.036,12,0.038,7,0.025,8,0.028,16,0.051,11,0.034,18,0.053,20,0.054,28,0.064,20,0.043,17,0.049,17,0.07,15,0.069,6,0.033,7,0.05
Region 10,Region 17,31,0.345,14,0.37,11,0.477,6,0.392,19,1.262,43,1.444,124,1.607,300,1.624,490,1.407,484,1.245,279,0.884,202,0.715,185,0.637,191,0.608,161,0.502,175,0.511,180,0.486,239,0.548,226,0.491,177,0.51,102,0.417,106,0.486,133,0.732,96,0.684
Region 10,Region 18,3,0.033,1,0.026,0,0,0,0,2,0.133,1,0.034,2,0.026,1,0.005,5,0.014,10,0.026,6,0.019,2,0.007,6,0.021,5,0.016,4,0.012,7,0.02,7,0.019,13,0.03,6,0.013,4,0.012,5,0.02,1,0.005,3,0.017,4,0.028
Region 10,Region 19,9,0.1,4,0.106,2,0.087,3,0.196,2,0.133,0,0,2,0.026,2,0.011,5,0.014,9,0.023,14,0.044,12,0.042,14,0.048,15,0.048,22,0.069,23,0.067,20,0.054,33,0.076,24,0.052,15,0.043,13,0.053,12,0.055,14,0.077,18,0.128
Region 10,Region 20,41,0.456,26,0.688,11,0.477,4,0.261,9,0.598,24,0.806,71,0.92,142,0.768,211,0.606,297,0.764,261,0.827,228,0.807,239,0.823,294,0.936,247,0.771,282,0.823,251,0.678,309,0.709,293,0.636,203,0.585,166,0.679,138,0.632,133,0.732,109,0.776
Region 10,Region 21,10,0.111,2,0.053,1,0.043,1,0.065,1,0.066,2,0.067,8,0.104,11,0.06,19,0.055,27,0.069,24,0.076,30,0.106,29,0.1,20,0.064,27,0.084,37,0.108,44,0.119,46,0.106,52,0.113,34,0.098,22,0.09,23,0.105,21,0.116,23,0.164
Region 10,Region 22,3,0.033,2,0.053,1,0.043,0,0,0,0,2,0.067,2,0.026,7,0.038,6,0.017,11,0.028,5,0.016,12,0.042,16,0.055,19,0.06,17,0.053,21,0.061,14,0.038,14,0.032,11,0.024,18,0.052,9,0.037,6,0.027,6,0.033,7,0.05
Region 10,Region 23,8,0.089,2,0.053,2,0.087,1,0.065,1,0.066,3,0.101,7,0.091,5,0.027,15,0.043,18,0.046,10,0.032,10,0.035,14,0.048,13,0.041,17,0.053,17,0.05,23,0.062,23,0.053,24,0.052,15,0.043,22,0.09,12,0.055,16,0.088,7,0.05
Region 10,Region 24,6,0.067,3,0.079,1,0.043,1,0.065,0,0,2,0.067,0,0,4,0.022,6,0.017,12,0.031,17,0.054,9,0.032,9,0.031,15,0.048,15,0.047,11,0.032,12,0.032,27,0.062,25,0.054,11,0.032,13,0.053,10,0.046,12,0.066,15,0.107
Region 10,Region 25,6,0.067,1,0.026,0,0,0,0,4,0.266,3,0.101,5,0.065,17,0.092,20,0.057,19,0.049,13,0.041,11,0.039,13,0.045,15,0.048,11,0.034,14,0.041,16,0.043,14,0.032,30,0.065,18,0.052,19,0.078,11,0.05,20,0.11,12,0.085
Region 11,Region 0,1,0.011,2,0.053,0,0,1,0.065,1,0.066,2,0.067,4,0.052,21,0.114,25,0.072,19,0.049,14,0.044,10,0.035,6,0.021,10,0.032,9,0.028,5,0.015,12,0.032,17,0.039,13,0.028,11,0.032,9,0.037,2,0.009,6,0.033,3,0.021
Region 11,Region 1,0,0,0,0,0,0,2,0.131,0,0,1,0.034,1,0.013,7,0.038,24,0.069,26,0.067,12,0.038,9,0.032,16,0.055,11,0.035,8,0.025,4,0.012,10,0.027,23,0.053,29,0.063,13,0.037,7,0.029,2,0.009,3,0.017,2,0.014
Region 11,Region 2,8,0.089,4,0.106,3,0.13,2,0.131,1,0.066,1,0.034,4,0.052,13,0.07,20,0.057,37,0.095,18,0.057,15,0.053,11,0.038,12,0.038,17,0.053,17,0.05,19,0.051,40,0.092,27,0.059,16,0.046,9,0.037,10,0.046,7,0.039,4,0.028
Region 11,Region 3,0,0,1,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,3,0.009,2,0.006,1,0.003,2,0.005,0,0,0,0,1,0.004,0,0,1,0.006,1,0.007
Region 11,Region 4,0,0,1,0.026,0,0,0,0,0,0,0,0,1,0.013,0,0,1,0.003,1,0.003,2,0.006,2,0.007,0,0,2,0.006,3,0.009,1,0.003,1,0.003,3,0.007,4,0.009,1,0.003,3,0.012,1,0.005,0,0,0,0
Region 11,Region 5,1,0.011,0,0,0,0,0,0,0,0,0,0,4,0.052,1,0.005,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,0,0,1,0.003,2,0.005,1,0.002,1,0.003,0,0,0,0,0,0,0,0
Region 11,Region 6,1,0.011,0,0,3,0.13,1,0.065,0,0,0,0,2,0.026,7,0.038,4,0.011,6,0.015,8,0.025,4,0.014,5,0.017,6,0.019,7,0.022,10,0.029,7,0.019,12,0.028,16,0.035,11,0.032,8,0.033,6,0.027,4,0.022,2,0.014
Region 11,Region 7,1,0.011,2,0.053,0,0,0,0,1,0.066,0,0,2,0.026,1,0.005,3,0.009,7,0.018,3,0.01,4,0.014,6,0.021,2,0.006,3,0.009,3,0.009,7,0.019,5,0.011,6,0.013,4,0.012,5,0.02,5,0.023,6,0.033,4,0.028
Region 11,Region 8,5,0.056,3,0.079,2,0.087,0,0,2,0.133,1,0.034,4,0.052,15,0.081,31,0.089,44,0.113,25,0.079,18,0.064,23,0.079,16,0.051,19,0.059,12,0.035,13,0.035,17,0.039,23,0.05,16,0.046,11,0.045,9,0.041,7,0.039,7,0.05
Region 11,Region 9,2,0.022,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,4,0.011,3,0.008,1,0.003,2,0.007,3,0.01,0,0,0,0,1,0.003,1,0.003,1,0.002,1,0.002,0,0,1,0.004,1,0.005,0,0,1,0.007
Region 11,Region 10,3,0.033,0,0,0,0,0,0,0,0,2,0.067,3,0.039,10,0.054,21,0.06,15,0.039,9,0.029,9,0.032,12,0.041,10,0.032,12,0.037,15,0.044,18,0.049,36,0.083,24,0.052,8,0.023,4,0.016,3,0.014,4,0.022,1,0.007
Region 11,Region 11,69,0.768,29,0.767,15,0.651,6,0.392,11,0.731,15,0.504,60,0.778,143,0.774,189,0.543,146,0.375,140,0.444,132,0.467,134,0.462,164,0.522,171,0.534,216,0.63,245,0.662,249,0.571,255,0.554,244,0.703,142,0.581,120,0.55,96,0.528,80,0.57
Region 11,Region 12,3,0.033,1,0.026,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,9,0.023,3,0.01,3,0.011,4,0.014,3,0.01,2,0.006,4,0.012,3,0.008,3,0.007,3,0.007,3,0.009,5,0.02,1,0.005,0,0,1,0.007
Region 11,Region 13,3,0.033,2,0.053,0,0,0,0,0,0,1,0.034,2,0.026,4,0.022,13,0.037,15,0.039,5,0.016,7,0.025,3,0.01,5,0.016,9,0.028,10,0.029,8,0.022,3,0.007,3,0.007,14,0.04,8,0.033,6,0.027,4,0.022,3,0.021
Region 11,Region 14,6,0.067,0,0,1,0.043,2,0.131,1,0.066,1,0.034,7,0.091,13,0.07,21,0.06,12,0.031,4,0.013,11,0.039,6,0.021,4,0.013,5,0.016,7,0.02,6,0.016,7,0.016,7,0.015,9,0.026,3,0.012,3,0.014,4,0.022,4,0.028
Region 11,Region 15,23,0.256,3,0.079,7,0.304,8,0.523,5,0.332,9,0.302,9,0.117,19,0.103,52,0.149,71,0.183,46,0.146,39,0.138,36,0.124,51,0.162,59,0.184,73,0.213,83,0.224,68,0.156,96,0.208,52,0.15,55,0.225,44,0.202,34,0.187,20,0.142
Region 11,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,1,0.002,1,0.003,1,0.004,0,0,0,0,0,0
Region 11,Region 17,3,0.033,0,0,2,0.087,0,0,1,0.066,1,0.034,4,0.052,12,0.065,36,0.103,38,0.098,14,0.044,8,0.028,7,0.024,7,0.022,7,0.022,10,0.029,8,0.022,17,0.039,12,0.026,7,0.02,3,0.012,4,0.018,5,0.028,5,0.036
Region 11,Region 18,4,0.045,0,0,0,0,0,0,0,0,5,0.168,4,0.052,5,0.027,10,0.029,15,0.039,9,0.029,11,0.039,20,0.069,14,0.045,8,0.025,8,0.023,27,0.073,47,0.108,26,0.056,21,0.06,10,0.041,8,0.037,11,0.061,6,0.043
Region 11,Region 19,4,0.045,0,0,0,0,0,0,0,0,0,0,1,0.013,6,0.032,4,0.011,7,0.018,3,0.01,3,0.011,5,0.017,3,0.01,2,0.006,6,0.018,13,0.035,28,0.064,18,0.039,3,0.009,5,0.02,4,0.018,1,0.006,0,0
Region 11,Region 20,1,0.011,2,0.053,1,0.043,1,0.065,1,0.066,1,0.034,1,0.013,4,0.022,22,0.063,20,0.051,13,0.041,12,0.042,2,0.007,6,0.019,3,0.009,5,0.015,8,0.022,12,0.028,13,0.028,3,0.009,5,0.02,0,0,1,0.006,2,0.014
Region 11,Region 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,2,0.006,2,0.005,0,0,2,0.007,0,0,2,0.006,1,0.003,2,0.006,0,0,0,0,2,0.004,2,0.006,1,0.004,1,0.005,1,0.006,2,0.014
Region 11,Region 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,3,0.008,0,0,1,0.004,1,0.003,0,0,1,0.003,0,0,1,0.003,3,0.007,0,0,1,0.003,0,0,0,0,0,0,0,0
Region 11,Region 23,12,0.134,3,0.079,2,0.087,2,0.131,2,0.133,5,0.168,11,0.143,19,0.103,28,0.08,26,0.067,22,0.07,28,0.099,27,0.093,29,0.092,29,0.09,30,0.088,56,0.151,39,0.089,43,0.093,35,0.101,22,0.09,22,0.101,17,0.094,11,0.078
Region 11,Region 24,0,0,1,0.026,0,0,0,0,0,0,0,0,1,0.013,2,0.011,0,0,0,0,2,0.006,1,0.004,2,0.007,0,0,2,0.006,1,0.003,0,0,0,0,2,0.004,0,0,0,0,0,0,1,0.006,0,0
