origin,destination,hour,cluster,leaving,heading,activity,people
13,2,8-9,LI_04,residential,commercial,Work->Work,1
13,2,8-9,FH_05,residential,commercial,Work->Work,1
13,2,8-9,SY_06,residential,education,Work->Work,0
13,2,8-9,HE_07,residential,commercial,Work->Work,1
13,3,8-9,YC_01,residential,commercial,Work->Work,1
13,3,8-9,MP_02,residential,commercial,Work->Work,1
13,3,8-9,RT_03,residential,civic,Errand->Errand,0
13,3,8-9,LI_04,residential,commercial,Work->Work,1
13,3,8-9,FH_05,residential,commercial,Work->Work,1
13,3,8-9,SY_06,residential,education,Work->Work,0
13,3,8-9,HE_07,residential,commercial,Work->Work,1
13,4,8-9,YC_01,residential,commercial,Work->Work,1
13,4,8-9,MP_02,residential,commercial,Work->Work,1
13,4,8-9,RT_03,residential,civic,Errand->Errand,0
13,4,8-9,LI_04,residential,commercial,Work->Work,1
13,4,8-9,FH_05,residential,commercial,Work->Work,1
13,4,8-9,SY_06,residential,education,Work->Work,0
13,4,8-9,HE_07,residential,commercial,Work->Work,1
13,5,8-9,YC_01,residential,commercial,Work->Work,1
13,5,8-9,MP_02,residential,commercial,Work->Work,1
13,5,8-9,RT_03,residential,civic,Errand->Errand,0
13,5,8-9,LI_04,residential,commercial,Work->Work,1
13,5,8-9,FH_05,residential,commercial,Work->Work,1
13,5,8-9,SY_06,residential,education,Work->Work,0
13,5,8-9,HE_07,residential,commercial,Work->Work,1
13,6,8-9,YC_01,residential,commercial,Work->Work,1
13,6,8-9,MP_02,residential,commercial,Work->Work,1
13,6,8-9,RT_03,residential,civic,Errand->Errand,0
13,6,8-9,LI_04,residential,commercial,Work->Work,1
13,6,8-9,FH_05,residential,commercial,Work->Work,1
13,6,8-9,SY_06,residential,education,Work->Work,0
13,6,8-9,HE_07,residential,commercial,Work->Work,1
13,7,8-9,YC_01,residential,commercial,Work->Work,1
13,7,8-9,MP_02,residential,commercial,Work->Work,1
13,7,8-9,RT_03,residential,civic,Errand->Errand,0
13,7,8-9,LI_04,residential,commercial,Work->Work,1
13,7,8-9,FH_05,residential,commercial,Work->Work,1
13,7,8-9,SY_06,residential,education,Work->Work,0
13,7,8-9,HE_07,residential,commercial,Work->Work,1
13,8,8-9,YC_01,residential,commercial,Work->Work,1
13,8,8-9,MP_02,residential,commercial,Work->Work,1
13,8,8-9,RT_03,residential,civic,Errand->Errand,0
13,8,8-9,LI_04,residential,commercial,Work->Work,1
13,8,8-9,FH_05,residential,commercial,Work->Work,1
13,8,8-9,SY_06,residential,education,Work->Work,0
13,8,8-9,HE_07,residential,commercial,Work->Work,1
13,9,8-9,YC_01,residential,commercial,Work->Work,1
13,9,8-9,MP_02,residential,commercial,Work->Work,1
13,9,8-9,RT_03,residential,civic,Errand->Errand,0
13,9,8-9,LI_04,residential,commercial,Work->Work,1
13,9,8-9,FH_05,residential,commercial,Work->Work,1
13,9,8-9,SY_06,residential,education,Work->Work,0
13,9,8-9,HE_07,residential,commercial,Work->Work,1
13,10,8-9,YC_01,residential,commercial,Work->Work,1
13,10,8-9,MP_02,residential,commercial,Work->Work,1
13,10,8-9,RT_03,residential,civic,Errand->Errand,0
13,10,8-9,LI_04,residential,commercial,Work->Work,1
13,10,8-9,FH_05,residential,commercial,Work->Work,1
13,10,8-9,SY_06,residential,education,Work->Work,0
13,10,8-9,HE_07,residential,commercial,Work->Work,1
13,11,8-9,YC_01,residential,commercial,Work->Work,1
13,11,8-9,MP_02,residential,commercial,Work->Work,1
13,11,8-9,RT_03,residential,civic,Errand->Errand,0
13,11,8-9,LI_04,residential,commercial,Work->Work,1
13,11,8-9,FH_05,residential,commercial,Work->Work,1
13,11,8-9,SY_06,residential,education,Work->Work,0
13,11,8-9,HE_07,residential,commercial,Work->Work,1
13,12,8-9,YC_01,residential,commercial,Work->Work,1
13,12,8-9,MP_02,residential,commercial,Work->Work,1
13,12,8-9,RT_03,residential,civic,Errand->Errand,0
13,12,8-9,LI_04,residential,commercial,Work->Work,1
13,12,8-9,FH_05,residential,commercial,Work->Work,1
13,12,8-9,SY_06,residential,education,Work->Work,0
13,12,8-9,HE_07,residential,commercial,Work->Work,1
13,13,8-9,YC_01,residential,residential,Work->Work,5
13,13,8-9,MP_02,residential,residential,Work->Work,5
13,13,8-9,RT_03,residential,civic,Errand->Errand,2
13,13,8-9,LI_04,residential,residential,Work->Work,4
13,13,8-9,FH_05,residential,residential,Work->Work,5
13,13,8-9,SY_06,residential,education,Work->Work,2
13,13,8-9,HE_07,residential,residential,Work->Work,5
13,14,8-9,YC_01,residential,commercial,Work->Work,1
13,14,8-9,MP_02,residential,commercial,Work->Work,1
13,14,8-9,RT_03,residential,civic,Errand->Errand,0
13,14,8-9,LI_04,residential,commercial,Work->Work,1
13,14,8-9,FH_05,residential,commercial,Work->Work,1
13,14,8-9,SY_06,residential,education,Work->Work,0
13,14,8-9,HE_07,residential,commercial,Work->Work,1
13,15,8-9,YC_01,residential,commercial,Work->Work,1
13,15,8-9,MP_02,residential,commercial,Work->Work,1
13,15,8-9,RT_03,residential,civic,Errand->Errand,0
13,15,8-9,LI_04,residential,commercial,Work->Work,1
13,15,8-9,FH_05,residential,commercial,Work->Work,1
13,15,8-9,SY_06,residential,education,Work->Work,0
13,15,8-9,HE_07,residential,commercial,Work->Work,1
13,16,8-9,YC_01,residential,commercial,Work->Work,1
13,16,8-9,MP_02,residential,commercial,Work->Work,1
13,16,8-9,RT_03,residential,civic,Errand->Errand,0
13,16,8-9,LI_04,residential,commercial,Work->Work,1
13,16,8-9,FH_05,residential,commercial,Work->Work,1
13,16,8-9,SY_06,residential,education,Work->Work,0
13,16,8-9,HE_07,residential,commercial,Work->Work,1
14,0,8-9,YC_01,Residential,Commercial,Work->Work,55
14,0,8-9,MP_02,Residential,Commercial,Work->Work,60
14,0,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,2
14,0,8-9,LI_04,Residential,Commercial,Work->Work,43
14,0,8-9,FH_05,Residential,Commercial,Work->Work,48
14,0,8-9,SY_06,Residential,Commercial,Work->Work,22
14,0,8-9,HE_07,Residential,Commercial,Work->Work,61
14,1,8-9,YC_01,Residential,Commercial,Work->Work,36
14,1,8-9,MP_02,Residential,Commercial,Work->Work,40
14,1,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,1,8-9,LI_04,Residential,Commercial,Work->Work,29
14,1,8-9,FH_05,Residential,Commercial,Work->Work,32
14,1,8-9,SY_06,Residential,Commercial,Work->Work,15
14,1,8-9,HE_07,Residential,Commercial,Work->Work,41
14,2,8-9,YC_01,Residential,Commercial,Work->Work,24
14,2,8-9,MP_02,Residential,Commercial,Work->Work,26
14,2,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,2,8-9,LI_04,Residential,Commercial,Work->Work,19
14,2,8-9,FH_05,Residential,Commercial,Work->Work,21
14,2,8-9,SY_06,Residential,Commercial,Work->Work,10
14,2,8-9,HE_07,Residential,Commercial,Work->Work,27
14,3,8-9,YC_01,Residential,Commercial,Work->Work,64
14,3,8-9,MP_02,Residential,Commercial,Work->Work,70
14,3,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,3
14,3,8-9,LI_04,Residential,Commercial,Work->Work,51
14,3,8-9,FH_05,Residential,Commercial,Work->Work,56
14,3,8-9,SY_06,Residential,Commercial,Work->Work,26
14,3,8-9,HE_07,Residential,Commercial,Work->Work,72
14,4,8-9,YC_01,Residential,Commercial,Work->Work,9
14,4,8-9,MP_02,Residential,Commercial,Work->Work,10
14,4,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,0
14,4,8-9,LI_04,Residential,Commercial,Work->Work,7
14,4,8-9,FH_05,Residential,Commercial,Work->Work,8
14,4,8-9,SY_06,Residential,Commercial,Work->Work,4
14,4,8-9,HE_07,Residential,Commercial,Work->Work,10
14,5,8-9,YC_01,Residential,Commercial,Work->Work,21
14,5,8-9,MP_02,Residential,Commercial,Work->Work,23
14,5,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,5,8-9,LI_04,Residential,Commercial,Work->Work,17
14,5,8-9,FH_05,Residential,Commercial,Work->Work,19
14,5,8-9,SY_06,Residential,Commercial,Work->Work,9
14,5,8-9,HE_07,Residential,Commercial,Work->Work,24
14,6,8-9,YC_01,Residential,Commercial,Work->Work,5
14,6,8-9,MP_02,Residential,Commercial,Work->Work,5
14,6,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,0
14,6,8-9,LI_04,Residential,Commercial,Work->Work,4
14,6,8-9,FH_05,Residential,Commercial,Work->Work,4
14,6,8-9,SY_06,Residential,Commercial,Work->Work,2
14,6,8-9,HE_07,Residential,Commercial,Work->Work,5
14,7,8-9,YC_01,Residential,Commercial,Work->Work,19
14,7,8-9,MP_02,Residential,Commercial,Work->Work,21
14,7,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,7,8-9,LI_04,Residential,Commercial,Work->Work,15
14,7,8-9,FH_05,Residential,Commercial,Work->Work,17
14,7,8-9,SY_06,Residential,Commercial,Work->Work,8
14,7,8-9,HE_07,Residential,Commercial,Work->Work,22
14,8,8-9,YC_01,Residential,Commercial,Work->Work,5
14,8,8-9,MP_02,Residential,Commercial,Work->Work,6
14,8,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,0
14,8,8-9,LI_04,Residential,Commercial,Work->Work,4
14,8,8-9,FH_05,Residential,Commercial,Work->Work,5
14,8,8-9,SY_06,Residential,Commercial,Work->Work,2
14,8,8-9,HE_07,Residential,Commercial,Work->Work,6
14,9,8-9,YC_01,Residential,Commercial,Work->Work,28
14,9,8-9,MP_02,Residential,Commercial,Work->Work,31
14,9,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,9,8-9,LI_04,Residential,Commercial,Work->Work,23
14,9,8-9,FH_05,Residential,Commercial,Work->Work,25
14,9,8-9,SY_06,Residential,Commercial,Work->Work,12
14,9,8-9,HE_07,Residential,Commercial,Work->Work,32
14,10,8-9,YC_01,Residential,Commercial,Work->Work,7
14,10,8-9,MP_02,Residential,Commercial,Work->Work,8
14,10,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,0
14,10,8-9,LI_04,Residential,Commercial,Work->Work,6
14,10,8-9,FH_05,Residential,Commercial,Work->Work,6
14,10,8-9,SY_06,Residential,Commercial,Work->Work,3
14,10,8-9,HE_07,Residential,Commercial,Work->Work,8
14,11,8-9,YC_01,Residential,Commercial,Work->Work,39
14,11,8-9,MP_02,Residential,Commercial,Work->Work,43
14,11,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,2
14,11,8-9,LI_04,Residential,Commercial,Work->Work,31
14,11,8-9,FH_05,Residential,Commercial,Work->Work,34
14,11,8-9,SY_06,Residential,Commercial,Work->Work,16
14,11,8-9,HE_07,Residential,Commercial,Work->Work,44
14,12,8-9,YC_01,Residential,Commercial,Work->Work,33
14,12,8-9,MP_02,Residential,Commercial,Work->Work,36
14,12,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,2
14,12,8-9,LI_04,Residential,Commercial,Work->Work,27
14,12,8-9,FH_05,Residential,Commercial,Work->Work,29
14,12,8-9,SY_06,Residential,Commercial,Work->Work,14
14,12,8-9,HE_07,Residential,Commercial,Work->Work,37
14,13,8-9,YC_01,Residential,Commercial,Work->Work,0
14,13,8-9,MP_02,Residential,Commercial,Work->Work,0
14,13,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,0
14,13,8-9,LI_04,Residential,Commercial,Work->Work,0
14,13,8-9,FH_05,Residential,Commercial,Work->Work,0
14,13,8-9,SY_06,Residential,Commercial,Work->Work,0
14,13,8-9,HE_07,Residential,Commercial,Work->Work,0
14,14,8-9,YC_01,Residential,Commercial,Work->Work,106
14,14,8-9,MP_02,Residential,Commercial,Work->Work,116
14,14,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,5
14,14,8-9,LI_04,Residential,Commercial,Work->Work,85
14,14,8-9,FH_05,Residential,Commercial,Work->Work,93
14,14,8-9,SY_06,Residential,Commercial,Work->Work,43
14,14,8-9,HE_07,Residential,Commercial,Work->Work,119
14,15,8-9,YC_01,Residential,Commercial,Work->Work,31
14,15,8-9,MP_02,Residential,Commercial,Work->Work,34
14,15,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,1
14,15,8-9,LI_04,Residential,Commercial,Work->Work,25
14,15,8-9,FH_05,Residential,Commercial,Work->Work,27
14,15,8-9,SY_06,Residential,Commercial,Work->Work,13
14,15,8-9,HE_07,Residential,Commercial,Work->Work,35
14,16,8-9,YC_01,Residential,Commercial,Work->Work,40
14,16,8-9,MP_02,Residential,Commercial,Work->Work,44
14,16,8-9,RT_03,Residential,Entertainment,Leisure->Leisure,2
14,16,8-9,LI_04,Residential,Commercial,Work->Work,32
14,16,8-9,FH_05,Residential,Commercial,Work->Work,35
14,16,8-9,SY_06,Residential,Commercial,Work->Work,16
14,16,8-9,HE_07,Residential,Commercial,Work->Work,45
15,0,8-9,YC_01,residential,commercial,Work->Work,18
15,0,8-9,MP_02,residential,commercial,Work->Work,22
15,0,8-9,RT_03,residential,civic,Errand->Errand,1
15,0,8-9,LI_04,residential,commercial,Work->Work,15
15,0,8-9,FH_05,residential,commercial,Work->Work,17
15,0,8-9,SY_06,residential,education,Work->Work,8
15,0,8-9,HE_07,residential,commercial,Work->Work,24
15,1,8-9,YC_01,residential,commercial,Work->Work,96
15,1,8-9,MP_02,residential,commercial,Work->Work,120
15,1,8-9,RT_03,residential,civic,Errand->Errand,6
15,1,8-9,LI_04,residential,commercial,Work->Work,82
15,1,8-9,FH_05,residential,commercial,Work->Work,93
15,1,8-9,SY_06,residential,education,Work->Work,43
15,1,8-9,HE_07,residential,commercial,Work->Work,129
15,2,8-9,YC_01,residential,commercial,Work->Work,29
15,2,8-9,MP_02,residential,commercial,Work->Work,36
15,2,8-9,RT_03,residential,civic,Errand->Errand,2
15,2,8-9,LI_04,residential,commercial,Work->Work,25
15,2,8-9,FH_05,residential,commercial,Work->Work,28
15,2,8-9,SY_06,residential,education,Work->Work,13
15,2,8-9,HE_07,residential,commercial,Work->Work,39
15,3,8-9,YC_01,residential,commercial,Work->Work,20
15,3,8-9,MP_02,residential,commercial,Work->Work,25
15,3,8-9,RT_03,residential,civic,Errand->Errand,1
15,3,8-9,LI_04,residential,commercial,Work->Work,17
15,3,8-9,FH_05,residential,commercial,Work->Work,19
15,3,8-9,SY_06,residential,education,Work->Work,9
15,3,8-9,HE_07,residential,commercial,Work->Work,27
15,4,8-9,YC_01,residential,commercial,Work->Work,25
15,4,8-9,MP_02,residential,commercial,Work->Work,31
15,4,8-9,RT_03,residential,civic,Errand->Errand,2
15,4,8-9,LI_04,residential,commercial,Work->Work,21
15,4,8-9,FH_05,residential,commercial,Work->Work,24
15,4,8-9,SY_06,residential,education,Work->Work,11
15,4,8-9,HE_07,residential,commercial,Work->Work,33
15,5,8-9,YC_01,residential,commercial,Work->Work,28
15,5,8-9,MP_02,residential,commercial,Work->Work,35
15,5,8-9,RT_03,residential,civic,Errand->Errand,2
15,5,8-9,LI_04,residential,commercial,Work->Work,24
15,5,8-9,FH_05,residential,commercial,Work->Work,27
15,5,8-9,SY_06,residential,education,Work->Work,13
15,5,8-9,HE_07,residential,commercial,Work->Work,37
15,6,8-9,YC_01,residential,commercial,Work->Work,16
15,6,8-9,MP_02,residential,commercial,Work->Work,20
15,6,8-9,RT_03,residential,civic,Errand->Errand,1
15,6,8-9,LI_04,residential,commercial,Work->Work,14
15,6,8-9,FH_05,residential,commercial,Work->Work,16
15,6,8-9,SY_06,residential,education,Work->Work,7
15,6,8-9,HE_07,residential,commercial,Work->Work,22
15,7,8-9,YC_01,residential,commercial,Work->Work,21
15,7,8-9,MP_02,residential,commercial,Work->Work,26
15,7,8-9,RT_03,residential,civic,Errand->Errand,1
15,7,8-9,LI_04,residential,commercial,Work->Work,18
15,7,8-9,FH_05,residential,commercial,Work->Work,20
15,7,8-9,SY_06,residential,education,Work->Work,9
15,7,8-9,HE_07,residential,commercial,Work->Work,28
15,8,8-9,YC_01,residential,commercial,Work->Work,1
15,8,8-9,MP_02,residential,commercial,Work->Work,2
15,8,8-9,RT_03,residential,civic,Errand->Errand,0
15,8,8-9,LI_04,residential,commercial,Work->Work,1
15,8,8-9,FH_05,residential,commercial,Work->Work,1
15,8,8-9,SY_06,residential,education,Work->Work,1
15,8,8-9,HE_07,residential,commercial,Work->Work,2
15,9,8-9,YC_01,residential,commercial,Work->Work,13
15,9,8-9,MP_02,residential,commercial,Work->Work,16
15,9,8-9,RT_03,residential,civic,Errand->Errand,1
15,9,8-9,LI_04,residential,commercial,Work->Work,11
15,9,8-9,FH_05,residential,commercial,Work->Work,12
15,9,8-9,SY_06,residential,education,Work->Work,6
15,9,8-9,HE_07,residential,commercial,Work->Work,17
15,10,8-9,YC_01,residential,commercial,Work->Work,18
15,10,8-9,MP_02,residential,commercial,Work->Work,22
15,10,8-9,RT_03,residential,civic,Errand->Errand,1
15,10,8-9,LI_04,residential,commercial,Work->Work,15
15,10,8-9,FH_05,residential,commercial,Work->Work,17
15,10,8-9,SY_06,residential,education,Work->Work,8
15,10,8-9,HE_07,residential,commercial,Work->Work,24
15,11,8-9,YC_01,residential,commercial,Work->Work,71
15,11,8-9,MP_02,residential,commercial,Work->Work,89
15,11,8-9,RT_03,residential,civic,Errand->Errand,5
15,11,8-9,LI_04,residential,commercial,Work->Work,61
15,11,8-9,FH_05,residential,commercial,Work->Work,69
15,11,8-9,SY_06,residential,education,Work->Work,32
15,11,8-9,HE_07,residential,commercial,Work->Work,96
15,12,8-9,YC_01,residential,commercial,Work->Work,21
15,12,8-9,MP_02,residential,commercial,Work->Work,26
15,12,8-9,RT_03,residential,civic,Errand->Errand,1
15,12,8-9,LI_04,residential,commercial,Work->Work,18
15,12,8-9,FH_05,residential,commercial,Work->Work,20
15,12,8-9,SY_06,residential,education,Work->Work,9
15,12,8-9,HE_07,residential,commercial,Work->Work,28
15,13,8-9,YC_01,residential,commercial,Work->Work,0
15,13,8-9,MP_02,residential,commercial,Work->Work,0
15,13,8-9,RT_03,residential,civic,Errand->Errand,0
15,13,8-9,LI_04,residential,commercial,Work->Work,0
15,13,8-9,FH_05,residential,commercial,Work->Work,0
15,13,8-9,SY_06,residential,education,Work->Work,0
15,13,8-9,HE_07,residential,commercial,Work->Work,0
15,14,8-9,YC_01,residential,commercial,Work->Work,10
15,14,8-9,MP_02,residential,commercial,Work->Work,13
15,14,8-9,RT_03,residential,civic,Errand->Errand,1
15,14,8-9,LI_04,residential,commercial,Work->Work,9
15,14,8-9,FH_05,residential,commercial,Work->Work,10
15,14,8-9,SY_06,residential,education,Work->Work,5
15,14,8-9,HE_07,residential,commercial,Work->Work,14
15,15,8-9,YC_01,residential,commercial,Work->Work,614
15,15,8-9,MP_02,residential,commercial,Work->Work,767
15,15,8-9,RT_03,residential,civic,Errand->Errand,38
15,15,8-9,LI_04,residential,commercial,Work->Work,527
15,15,8-9,FH_05,residential,commercial,Work->Work,598
15,15,8-9,SY_06,residential,education,Work->Work,276
15,15,8-9,HE_07,residential,commercial,Work->Work,829
15,16,8-9,YC_01,residential,commercial,Work->Work,5
15,16,8-9,MP_02,residential,commercial,Work->Work,6
15,16,8-9,RT_03,residential,civic,Errand->Errand,0
15,16,8-9,LI_04,residential,commercial,Work->Work,4
15,16,8-9,FH_05,residential,commercial,Work->Work,5
15,16,8-9,SY_06,residential,education,Work->Work,2
15,16,8-9,HE_07,residential,commercial,Work->Work,7
16,0,8-9,YC_01,residential,commercial,Sleep->Work,28
16,0,8-9,MP_02,residential,commercial,Sleep->Work,31
16,0,8-9,RT_03,residential,civic,Sleep->Errand,5
16,0,8-9,LI_04,residential,commercial,Sleep->Work,22
16,0,8-9,FH_05,residential,commercial,Sleep->Work,25
16,0,8-9,SY_06,residential,education,Sleep->Work,16
16,0,8-9,HE_07,residential,commercial,Sleep->Work,33
16,1,8-9,YC_01,residential,commercial,Sleep->Work,77
16,1,8-9,MP_02,residential,commercial,Sleep->Work,86
16,1,8-9,RT_03,residential,civic,Sleep->Errand,14
16,1,8-9,LI_04,residential,commercial,Sleep->Work,61
16,1,8-9,FH_05,residential,commercial,Sleep->Work,69
16,1,8-9,SY_06,residential,education,Sleep->Work,44
16,1,8-9,HE_07,residential,commercial,Sleep->Work,92
16,2,8-9,YC_01,residential,commercial,Sleep->Work,2
16,2,8-9,MP_02,residential,commercial,Sleep->Work,3
16,2,8-9,RT_03,residential,civic,Sleep->Errand,0
16,2,8-9,LI_04,residential,commercial,Sleep->Work,2
16,2,8-9,FH_05,residential,commercial,Sleep->Work,2
16,2,8-9,SY_06,residential,education,Sleep->Work,1
16,2,8-9,HE_07,residential,commercial,Sleep->Work,3
16,3,8-9,YC_01,residential,commercial,Sleep->Work,35
16,3,8-9,MP_02,residential,commercial,Sleep->Work,39
16,3,8-9,RT_03,residential,civic,Sleep->Errand,6
16,3,8-9,LI_04,residential,commercial,Sleep->Work,28
16,3,8-9,FH_05,residential,commercial,Sleep->Work,32
16,3,8-9,SY_06,residential,education,Sleep->Work,20
16,3,8-9,HE_07,residential,commercial,Sleep->Work,42
16,4,8-9,YC_01,residential,commercial,Sleep->Work,8
16,4,8-9,MP_02,residential,commercial,Sleep->Work,9
16,4,8-9,RT_03,residential,civic,Sleep->Errand,1
16,4,8-9,LI_04,residential,commercial,Sleep->Work,6
16,4,8-9,FH_05,residential,commercial,Sleep->Work,7
16,4,8-9,SY_06,residential,education,Sleep->Work,5
16,4,8-9,HE_07,residential,commercial,Sleep->Work,10
16,5,8-9,YC_01,residential,commercial,Sleep->Work,22
16,5,8-9,MP_02,residential,commercial,Sleep->Work,25
16,5,8-9,RT_03,residential,civic,Sleep->Errand,4
16,5,8-9,LI_04,residential,commercial,Sleep->Work,18
16,5,8-9,FH_05,residential,commercial,Sleep->Work,20
16,5,8-9,SY_06,residential,education,Sleep->Work,13
16,5,8-9,HE_07,residential,commercial,Sleep->Work,27
16,6,8-9,YC_01,residential,commercial,Sleep->Work,2
16,6,8-9,MP_02,residential,commercial,Sleep->Work,2
16,6,8-9,RT_03,residential,civic,Sleep->Errand,0
16,6,8-9,LI_04,residential,commercial,Sleep->Work,2
16,6,8-9,FH_05,residential,commercial,Sleep->Work,2
16,6,8-9,SY_06,residential,education,Sleep->Work,1
16,6,8-9,HE_07,residential,commercial,Sleep->Work,3
16,7,8-9,YC_01,residential,commercial,Sleep->Work,16
16,7,8-9,MP_02,residential,commercial,Sleep->Work,18
16,7,8-9,RT_03,residential,civic,Sleep->Errand,3
16,7,8-9,LI_04,residential,commercial,Sleep->Work,13
16,7,8-9,FH_05,residential,commercial,Sleep->Work,15
16,7,8-9,SY_06,residential,education,Sleep->Work,9
16,7,8-9,HE_07,residential,commercial,Sleep->Work,19
16,8,8-9,YC_01,residential,commercial,Sleep->Work,8
16,8,8-9,MP_02,residential,commercial,Sleep->Work,9
16,8,8-9,RT_03,residential,civic,Sleep->Errand,1
16,8,8-9,LI_04,residential,commercial,Sleep->Work,6
16,8,8-9,FH_05,residential,commercial,Sleep->Work,7
16,8,8-9,SY_06,residential,education,Sleep->Work,5
16,8,8-9,HE_07,residential,commercial,Sleep->Work,10
16,9,8-9,YC_01,residential,commercial,Sleep->Work,9
16,9,8-9,MP_02,residential,commercial,Sleep->Work,10
16,9,8-9,RT_03,residential,civic,Sleep->Errand,2
16,9,8-9,LI_04,residential,commercial,Sleep->Work,7
16,9,8-9,FH_05,residential,commercial,Sleep->Work,8
16,9,8-9,SY_06,residential,education,Sleep->Work,5
16,9,8-9,HE_07,residential,commercial,Sleep->Work,11
16,10,8-9,YC_01,residential,commercial,Sleep->Work,6
16,10,8-9,MP_02,residential,commercial,Sleep->Work,7
16,10,8-9,RT_03,residential,civic,Sleep->Errand,1
16,10,8-9,LI_04,residential,commercial,Sleep->Work,5
16,10,8-9,FH_05,residential,commercial,Sleep->Work,6
16,10,8-9,SY_06,residential,education,Sleep->Work,4
16,10,8-9,HE_07,residential,commercial,Sleep->Work,7
16,11,8-9,YC_01,residential,commercial,Sleep->Work,8
16,11,8-9,MP_02,residential,commercial,Sleep->Work,9
16,11,8-9,RT_03,residential,civic,Sleep->Errand,1
16,11,8-9,LI_04,residential,commercial,Sleep->Work,6
16,11,8-9,FH_05,residential,commercial,Sleep->Work,7
16,11,8-9,SY_06,residential,education,Sleep->Work,5
16,11,8-9,HE_07,residential,commercial,Sleep->Work,10
16,12,8-9,YC_01,residential,commercial,Sleep->Work,10
16,12,8-9,MP_02,residential,commercial,Sleep->Work,11
16,12,8-9,RT_03,residential,civic,Sleep->Errand,2
16,12,8-9,LI_04,residential,commercial,Sleep->Work,8
16,12,8-9,FH_05,residential,commercial,Sleep->Work,9
16,12,8-9,SY_06,residential,education,Sleep->Work,6
16,12,8-9,HE_07,residential,commercial,Sleep->Work,12
16,13,8-9,YC_01,residential,commercial,Sleep->Work,0
16,13,8-9,MP_02,residential,commercial,Sleep->Work,0
16,13,8-9,RT_03,residential,civic,Sleep->Errand,0
16,13,8-9,LI_04,residential,commercial,Sleep->Work,0
16,13,8-9,FH_05,residential,commercial,Sleep->Work,0
16,13,8-9,SY_06,residential,education,Sleep->Work,0
16,13,8-9,HE_07,residential,commercial,Sleep->Work,0
16,14,8-9,YC_01,residential,commercial,Sleep->Work,14
16,14,8-9,MP_02,residential,commercial,Sleep->Work,16
16,14,8-9,RT_03,residential,civic,Sleep->Errand,3
16,14,8-9,LI_04,residential,commercial,Sleep->Work,11
16,14,8-9,FH_05,residential,commercial,Sleep->Work,13
16,14,8-9,SY_06,residential,education,Sleep->Work,8
16,14,8-9,HE_07,residential,commercial,Sleep->Work,17
16,15,8-9,YC_01,residential,commercial,Sleep->Work,7
16,15,8-9,MP_02,residential,commercial,Sleep->Work,8
16,15,8-9,RT_03,residential,civic,Sleep->Errand,1
16,15,8-9,LI_04,residential,commercial,Sleep->Work,6
16,15,8-9,FH_05,residential,commercial,Sleep->Work,7
16,15,8-9,SY_06,residential,education,Sleep->Work,4
16,15,8-9,HE_07,residential,commercial,Sleep->Work,9
16,16,8-9,YC_01,residential,commercial,Sleep->Work,75
16,16,8-9,MP_02,residential,commercial,Sleep->Work,84
16,16,8-9,RT_03,residential,civic,Sleep->Errand,14
16,16,8-9,LI_04,residential,commercial,Sleep->Work,60
16,16,8-9,FH_05,residential,commercial,Sleep->Work,68
16,16,8-9,SY_06,residential,education,Sleep->Work,43
16,16,8-9,HE_07,residential,commercial,Sleep->Work,89
